"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.082776116E2,3.311369419E-1,-3.191787004E-1,2.270077229E0
1.082977126E2,1.017934322E0,-4.214917719E-1,2.462939739E0
1.083178136E2,1.245115995E0,-9.258261323E-1,2.091818810E0
1.083379156E2,9.990869164E-1,-1.420086980E0,1.743240714E0
1.083580166E2,7.831001878E-1,-1.555872560E0,1.656483531E0
1.083781176E2,7.171425223E-1,-1.606322527E0,1.686825991E0
1.083982196E2,5.992293954E-1,-1.891548514E0,1.623944044E0
1.084183206E2,3.769952953E-1,-2.318460226E0,1.494441986E0
1.084384216E2,4.069532156E-1,-2.383365631E0,1.420571685E0
1.084585236E2,6.428067684E-1,-2.175787449E0,1.384680510E0
1.084786246E2,7.943093777E-1,-1.782788515E0,1.345609069E0
1.084987256E2,7.975062132E-1,-1.306725264E0,1.317360878E0
1.085188276E2,7.536924481E-1,-9.578385353E-1,1.281856894E0
1.085389286E2,5.881680250E-1,-7.605789304E-1,1.234960556E0
1.085590296E2,3.639552593E-1,-6.865981817E-1,1.147945762E0
1.085791316E2,2.230401486E-1,-6.509798765E-1,9.927358627E-1
1.085992326E2,2.294385433E-1,-6.412852407E-1,7.562842965E-1
1.086193336E2,2.957937717E-1,-7.182570696E-1,4.929739833E-1
1.086394356E2,3.111265302E-1,-7.684040070E-1,3.776535392E-1
1.086595366E2,2.797541916E-1,-7.911162972E-1,2.906156778E-1
1.086796376E2,2.702859044E-1,-8.456377387E-1,8.017421933E-4
1.086997386E2,1.883649975E-1,-8.508395553E-1,-3.644864261E-1
1.087198406E2,9.144119173E-2,-6.469926834E-1,-4.712003767E-1
1.087399420E2,4.574025422E-2,-4.167342186E-1,-3.737874329E-1
1.087600430E2,4.916436225E-2,-2.946054339E-1,-1.927341223E-1
1.087801450E2,1.382768154E-1,-1.572763622E-1,5.162307620E-2
1.088002460E2,2.059745491E-1,2.819587477E-3,3.066668808E-1
1.088203470E2,1.283282638E-1,4.423076287E-2,4.342529476E-1
1.088404490E2,5.583110824E-2,-7.875793427E-2,5.130856037E-1
1.088605500E2,1.262720674E-1,-3.586742878E-1,6.025425196E-1
1.088806510E2,1.918196082E-1,-7.218829393E-1,6.587046981E-1
1.089007530E2,1.921646595E-1,-1.076137304E0,6.039827466E-1
1.089208540E2,1.884647161E-1,-1.188910365E0,4.762948155E-1
1.089409550E2,2.258290648E-1,-9.944918156E-1,4.325146675E-1
1.089610570E2,1.723444760E-1,-7.481844425E-1,3.048285544E-1
1.089811580E2,1.116970554E-2,-4.637042582E-1,1.422995776E-1
1.090012590E2,-4.999093339E-2,-1.202848479E-1,1.565005258E-2
1.090213600E2,2.414779272E-3,9.928725660E-2,-4.424296319E-2
1.090414620E2,8.978590369E-3,6.707716733E-2,-8.874643594E-2
1.090615630E2,-4.812725261E-2,-1.122444868E-1,-9.856597334E-2
1.090816640E2,-1.238345876E-1,-3.061166704E-1,-1.161344126E-1
1.091017660E2,-1.949312985E-1,-3.727058768E-1,-1.813089848E-1
1.091218670E2,-2.403230816E-1,-2.716081440E-1,-2.294168621E-1
1.091419680E2,-2.569042444E-1,-2.066543251E-1,-2.568179071E-1
1.091620700E2,-2.193127573E-1,-2.055875361E-1,-2.341689020E-1
1.091821710E2,-2.334650755E-1,-2.601380944E-1,-2.163246274E-1
1.092022720E2,-2.586622536E-1,-3.047181964E-1,-2.159410864E-1
1.092223740E2,-2.823053598E-1,-2.452064008E-1,-2.012028545E-1
1.092424750E2,-3.768719435E-1,-8.442294598E-2,-2.207709253E-1
1.092625760E2,-4.996493161E-1,1.570911258E-1,-2.959477007E-1
1.092826780E2,-6.071979403E-1,4.448459446E-1,-3.826844692E-1
1.093027790E2,-5.870292783E-1,3.763295412E-1,-3.947687447E-1
1.093228800E2,-5.728081465E-1,6.089057773E-2,-4.367865622E-1
1.093429820E2,-4.607579112E-1,-4.847941995E-1,-4.431595206E-1
1.093630830E2,-5.144597292E-1,-6.193003058E-1,-4.039182663E-1
1.093831840E2,-6.433172822E-1,-2.534700930E-1,-3.802872300E-1
1.094032860E2,-6.939314604E-1,-1.173644587E-1,-4.022980034E-1
1.094233870E2,-7.850312591E-1,-1.658850014E-1,-4.605375826E-1
1.094434880E2,-8.416793346E-1,-5.494114384E-2,-5.261085629E-1
1.094635890E2,-8.532635570E-1,1.446393877E-1,-5.704208016E-1
1.094836910E2,-8.757278323E-1,2.557650805E-1,-5.793483257E-1
1.095037920E2,-9.102157354E-1,2.016278803E-1,-5.879296660E-1
1.095238930E2,-1.024057627E0,6.551815569E-2,-6.610628963E-1
1.095439950E2,-1.307405233E0,3.416503780E-3,-8.061526418E-1
1.095640960E2,-1.542928457E0,1.797871739E-1,-8.926085830E-1
1.095841970E2,-1.595868707E0,3.860247433E-1,-9.998669028E-1
1.096042990E2,-1.622919083E0,4.087026119E-1,-1.005510211E0
1.096244000E2,-1.801926017E0,5.452414602E-2,-9.628661275E-1
1.096445010E2,-1.994626284E0,-5.786854625E-1,-9.960774183E-1
1.096646030E2,-2.057556868E0,-1.090544224E0,-1.081537247E0
1.096847040E2,-1.985947132E0,-8.875575066E-1,-1.183131099E0
1.097048050E2,-2.204293489E0,-2.006440461E-1,-1.365654111E0
1.097249068E2,-2.745150089E0,-2.743870914E-1,-1.605427623E0
1.097450077E2,-3.042024612E0,-1.059405565E0,-1.724298000E0
1.097651088E2,-3.237454414E0,-1.525694728E0,-1.779600382E0
1.097852108E2,-3.428621054E0,-1.554063082E0,-1.904963493E0
1.098053118E2,-3.141389370E0,-1.065542817E0,-1.896267772E0
1.098254128E2,-2.895448446E0,-3.391491473E-1,-1.597583413E0
1.098455138E2,-3.547891617E0,1.126350760E0,-1.096695065E0
1.098656158E2,-4.261226654E0,3.385819674E0,-1.671694636E0
1.098857167E2,-3.654411554E0,3.969798326E0,-2.269642115E0
1.099058178E2,-2.846012354E0,4.338229179E0,-2.257179499E0
1.099259198E2,-1.885031343E0,5.778285027E0,-2.160669804E0
1.099460208E2,-8.273737431E-1,6.994579315E0,-2.308066607E0
1.099661218E2,8.936256766E-1,4.565188885E0,-2.926236153E0
1.099862237E2,1.838677049E0,-6.513749957E-1,-4.707969189E0
1.100063248E2,4.442471266E-2,1.512825966E0,-5.460087776E0
1.100264257E2,-4.713446796E-1,2.643471718E0,-2.497321844E0
1.100465278E2,-9.196460247E-1,2.114776611E0,-2.173547983E0
1.100666288E2,-1.353273749E0,4.258385301E-2,-3.592561960E0
1.100867298E2,-1.031332016E0,-1.730952501E0,-3.611681461E0
1.101068318E2,-7.685310245E-1,-1.616212845E0,-2.802567482E0
1.101269327E2,-4.281012714E-1,-9.736400843E-1,-2.164628267E0
1.101470338E2,-7.635020465E-2,-3.188933432E-1,-2.005290270E0
1.101671358E2,1.110379249E-1,4.407594725E-2,-2.129001617E0
1.101872368E2,6.104304641E-2,1.483366042E-1,-2.288372993E0
1.102073378E2,-1.127000377E-1,-5.160194635E-1,-2.271375656E0
1.102274397E2,-2.407683432E-1,-1.536337614E0,-2.138330221E0
1.102475408E2,-3.729013503E-1,-2.015415668E0,-2.002450466E0
1.102676417E2,-5.830655098E-1,-1.962168932E0,-1.859501123E0
1.102877428E2,-8.096922040E-1,-1.551758289E0,-1.669722795E0
1.103078448E2,-9.685881138E-1,-9.923264384E-1,-1.484990358E0
1.103279458E2,-9.977759123E-1,-4.807741046E-1,-1.342658162E0
1.103480468E2,-8.010343909E-1,-2.499630302E-1,-1.200262785E0
1.103681487E2,-4.948819876E-1,-2.573890686E-1,-1.099567533E0
1.103882498E2,3.591475010E0,-7.207185268E0,-2.175702333E0
1.104083507E2,2.408047199E0,-7.305486679E0,-3.186052561E0
1.104284528E2,6.596067548E-1,-5.224286556E0,-2.072577238E0
1.104485538E2,6.310828328E-1,-3.318283319E0,-1.981370091E0
1.104686548E2,1.634542108E0,-1.193142176E0,-2.943952799E0
1.104887568E2,2.828881025E0,1.787341952E0,-2.998841286E0
1.105088577E2,2.862200975E0,3.423717737E0,-1.814758539E0
1.105289588E2,2.446359634E0,1.634083629E0,-4.926853627E-2
1.105490607E2,2.558056831E0,-9.072745591E-2,1.660719633E0
1.105691618E2,2.753150940E0,6.042831764E-2,2.732911110E0
1.105892627E2,2.889240980E0,7.290307879E-1,3.105181694E0
1.106093638E2,2.397794247E0,6.812731028E-1,2.867210865E0
1.106294658E2,1.772209525E0,5.777072310E-1,2.323928595E0
1.106495668E2,1.666686893E0,9.393613935E-1,1.895069480E0
1.106696678E2,2.303018332E0,9.905607700E-1,1.704171181E0
1.106897697E2,2.976131916E0,1.244431496E0,1.924177527E0
1.107098708E2,2.757356882E0,1.977946162E0,2.085014105E0
1.107299720E2,2.273693323E0,2.632801056E0,2.204085827E0
1.107500740E2,1.591310740E0,3.468640327E0,2.234017134E0
1.107701750E2,1.238075420E-1,5.520155907E0,1.751301169E0
1.107902760E2,-1.491238236E0,6.568686962E0,1.945746064E0
1.108103780E2,-1.029524446E0,4.911948204E0,4.690189362E0
1.108304790E2,-3.890657723E-1,3.351932764E0,6.345195770E0
1.108505800E2,-4.454365075E-1,3.600726366E0,7.257635117E0
1.108706820E2,1.317286134E0,1.399665236E0,8.642191887E0
1.108907830E2,2.019266605E0,-1.431142092E-1,7.401929379E0
1.109108840E2,6.814168096E-1,1.590408564E0,3.894242048E0
1.109309860E2,-5.676199198E-1,1.219558239E0,1.617802262E0
1.109510870E2,-1.441674352E0,8.635691404E-1,7.942424417E-1
1.109711880E2,-1.836771250E0,4.243606329E-1,-5.171396583E-2
1.109912900E2,-1.579787612E0,-1.784375459E-1,-1.295599461E0
1.110113910E2,-1.050218701E0,-2.202587277E-1,-1.974773884E0
1.110314920E2,-4.102055132E-1,-2.262757421E-1,-2.122787476E0
1.110515930E2,1.152517125E-1,3.795022666E-1,-1.558809042E0
1.110716950E2,6.235209107E-1,1.001682878E0,-3.803678453E-1
1.110917960E2,5.930436254E-1,2.542331219E0,9.548097253E-1
1.111118970E2,5.596590042E-1,2.425743103E0,1.952192903E0
1.111319990E2,4.666301608E-1,1.129566908E0,1.253069758E0
1.111521000E2,5.311984941E-2,-2.303819731E-2,-4.136956930E-1
1.111722010E2,-1.734166294E-1,-8.593668044E-2,-7.637326717E-1
1.111923030E2,-1.830850393E-1,-5.067671649E-3,-3.964497447E-1
1.112124040E2,-8.826753497E-2,-3.409947455E-1,-1.380109340E-1
1.112325050E2,6.394769996E-2,-6.050965786E-1,6.925567985E-2
1.112526070E2,2.677945197E-1,-7.837507129E-1,2.287240922E-1
1.112727080E2,4.222581983E-1,-8.736925125E-1,3.308205903E-1
1.112928090E2,4.396208823E-1,-7.313732505E-1,4.122779667E-1
1.113129110E2,3.595249951E-1,-6.824237108E-1,5.572648048E-1
1.113330120E2,1.654461473E-1,-2.865453064E-1,6.332653165E-1
1.113531130E2,5.493794102E-3,4.315966070E-1,4.755384326E-1
1.113732150E2,1.538393199E-1,6.219883561E-1,2.963058650E-1
1.113933160E2,4.339843094E-1,3.628035784E-1,3.449724317E-1
1.114134170E2,3.579546213E-1,2.063985765E-1,3.024471998E-1
1.114335180E2,1.528338939E-1,1.053559259E-1,1.163147837E-1
1.114536200E2,1.246917341E-2,1.250085086E-1,-1.157361865E-1
1.114737210E2,-4.141357914E-2,2.469730824E-1,-3.180854917E-1
1.114938220E2,-3.439905494E-2,2.402620018E-1,-3.312543929E-1
1.115139240E2,-7.596269995E-2,1.625181288E-1,-1.076651439E-1
1.115340250E2,-1.543378234E-1,1.504311562E-1,-1.747665852E-1
1.115541260E2,-1.970809996E-1,1.731937677E-1,-2.138896435E-1
1.115742280E2,-2.223859876E-1,2.340806276E-1,-2.659201920E-1
1.115943290E2,-2.341855317E-1,2.807059288E-1,-3.023612499E-1
1.116144300E2,-2.106826603E-1,2.902676165E-1,-3.172187805E-1
1.116345320E2,-1.715083867E-1,2.617882192E-1,-3.016847074E-1
1.116546330E2,-1.492144614E-1,1.840441376E-1,-2.704491019E-1
1.116747340E2,-1.307462603E-1,1.253179163E-1,-2.420463413E-1
1.116948360E2,-9.380576760E-2,1.170758381E-1,-2.221754193E-1
1.117149370E2,-7.023678720E-2,1.091228426E-1,-2.161556184E-1
1.117350379E2,-6.655970961E-2,7.627156377E-2,-1.908874810E-1
1.117551389E2,-4.785573855E-2,-1.073615253E-2,-1.147141084E-1
1.117752409E2,1.537329517E-2,-4.766352102E-2,-9.653184563E-3
1.117953419E2,6.407177448E-2,-1.090030223E-1,7.700506598E-2
1.118154429E2,8.336139470E-2,-1.834927201E-1,1.402481794E-1
1.118355449E2,1.107885242E-1,-2.257357240E-1,1.890286356E-1
1.118556459E2,1.552937776E-1,-2.515473068E-1,2.351759970E-1
1.118757469E2,1.719800830E-1,-1.870279312E-1,2.670822740E-1
1.118958489E2,1.866261512E-1,-1.783243567E-1,2.896396816E-1
1.119159499E2,1.784641892E-1,-2.107143402E-1,2.835105956E-1
1.119360509E2,1.320471168E-1,-1.574199945E-1,2.437777072E-1
1.119561529E2,7.362354547E-2,-1.058149338E-1,1.919955611E-1
1.119762539E2,3.705704212E-2,-5.112312734E-2,1.348831356E-1
1.119963549E2,2.600854635E-2,-8.574134856E-2,1.241763309E-1
1.120164569E2,3.891396150E-2,-1.790966243E-1,1.189695597E-1
1.120365579E2,6.281732023E-2,-2.693671882E-1,1.884912699E-1
1.120566589E2,5.869318172E-2,-3.341818452E-1,2.055366635E-1
1.120767609E2,2.956442721E-2,-2.739141285E-1,2.515295520E-2
1.120968619E2,-4.864177480E-2,-6.188945100E-2,-1.570814997E-1
1.121169629E2,-1.698330492E-1,3.919760510E-2,-3.702787459E-1
1.121370639E2,-1.320652664E-1,-2.390532643E-1,-7.674605846E-1
1.121571659E2,-1.810405105E-1,-1.795155555E-1,-1.001103759E0
1.121772669E2,-3.350934088E-1,2.099712379E-2,-8.491082788E-1
1.121973679E2,-4.545947909E-1,2.310248613E-1,-3.724339902E-1
1.122174699E2,-4.307997823E-1,1.942910254E-1,-2.176991403E-1
1.122375709E2,-4.081853032E-1,1.679630391E-2,-3.643915653E-1
1.122576719E2,-4.500811398E-1,1.042545885E-1,-3.873502016E-1
1.122777739E2,-5.116671920E-1,2.719120979E-1,-5.993480682E-1
1.122978749E2,-5.662042499E-1,3.394010663E-1,-1.141550422E0
1.123179759E2,-3.412801623E-1,3.014159501E-1,-1.376317739E0
1.123380779E2,7.202935964E-2,1.051344156E0,-1.508979678E0
1.123581789E2,5.480158329E-1,1.888208389E0,-1.565674067E0
1.123782799E2,8.819237947E-1,2.235226154E0,-1.778293967E0
1.123983819E2,8.819444180E-1,1.920165300E0,-1.958980083E0
1.124184829E2,5.530207157E-1,8.732222319E-1,-1.547126770E0
1.124385839E2,-1.992201507E-1,5.720465779E-1,-1.125019431E0
1.124586859E2,-6.049641371E-1,7.049046159E-1,-9.803119898E-1
1.124787869E2,-5.369181633E-1,6.232141256E-1,-6.043284535E-1
1.124988879E2,-4.451022148E-1,6.483172178E-1,-3.716887236E-1
1.125189889E2,-6.311005950E-1,5.261408687E-1,-3.466462195E-1
1.125390909E2,-8.759529591E-1,5.178133398E-2,-4.757318795E-1
1.125591919E2,-1.051744699E0,1.106593013E-2,-6.074866056E-1
1.125792929E2,-9.228827953E-1,-4.949742556E-2,-5.875823498E-1
1.125993949E2,-4.652783573E-1,-2.537519932E-1,-4.604400396E-1
1.126194959E2,-1.573652923E-1,-1.652589440E-1,-3.099532127E-1
1.126395969E2,7.824539393E-2,-8.867117576E-3,1.119172201E-1
1.126596989E2,1.722448468E-1,-1.177365631E-1,2.936577499E-1
1.126797999E2,1.194271818E-1,-4.940095544E-1,7.691025734E-2
1.126999009E2,6.213776395E-2,-6.212240458E-1,-1.381414980E-1
1.127200029E2,3.944110870E-2,-6.066439152E-1,-6.226616912E-3
1.127401037E2,1.837801486E-1,-6.990082860E-1,3.123911619E-1
1.127602047E2,4.501652122E-1,-6.005265117E-1,5.284276605E-1
1.127803067E2,5.332525373E-1,-3.038629591E-1,3.746566474E-1
1.128004077E2,7.387353778E-1,-9.954071045E-2,2.911375463E-1
1.128205087E2,6.775559783E-1,-5.348091722E-1,5.185095072E-1
1.128406107E2,4.490585923E-1,-6.142318249E-1,7.017698884E-1
1.128607117E2,2.366132736E-1,-5.504624844E-1,7.741545439E-1
1.128808127E2,8.098691702E-2,-4.405428767E-1,8.454284668E-1
1.129009137E2,-1.077040285E-1,-3.506387174E-1,9.373149276E-1
1.129210157E2,-3.325346708E-1,-3.035690486E-1,9.653311968E-1
1.129411167E2,-3.824867308E-1,1.070442423E-2,8.587378860E-1
1.129612177E2,-5.442630053E-1,6.817504764E-2,7.157303691E-1
1.129813197E2,-7.280126810E-1,1.160040349E-1,6.032081842E-1
1.130014207E2,-8.098666072E-1,1.455186307E-1,5.273653269E-1
1.130215217E2,-7.775338888E-1,8.850895613E-2,5.439532995E-1
1.130416237E2,-5.614708662E-1,1.864753664E-1,9.716352224E-1
1.130617247E2,-1.368148327E-1,2.576979995E-1,1.099277496E0
1.130818257E2,3.084019721E-1,3.227009475E-1,1.098392248E0
1.131019277E2,7.958343625E-1,8.098752052E-2,1.267223358E0
1.131220287E2,5.478817821E-1,7.310226560E-1,1.111314416E0
1.131421297E2,5.589997768E-2,7.389645576E-1,2.254817188E-1
1.131622317E2,8.101009727E-1,6.930605173E-1,7.865113020E-1
1.131823327E2,9.889698625E-1,1.059607506E0,9.639487267E-1
1.132024337E2,8.292490840E-1,9.499126673E-1,9.475258589E-1
1.132225357E2,7.136560678E-1,5.970688462E-1,1.420417666E0
1.132426367E2,8.071429729E-1,3.625994027E-1,1.888492227E0
1.132627377E2,1.142676950E0,4.054020941E-1,2.184767485E0
1.132828387E2,1.454718947E0,5.369768143E-1,2.415836096E0
1.133029407E2,1.721508265E0,6.794973612E-1,2.638818741E0
1.133230417E2,1.781044006E0,6.459817290E-1,2.735104322E0
1.133431427E2,1.761061430E0,8.122606277E-1,2.869669437E0
1.133632447E2,1.664788604E0,7.082870603E-1,2.962364674E0
1.133833457E2,1.176168323E0,6.356245279E-1,2.906934261E0
1.134034467E2,6.316641569E-1,3.521908522E-1,2.742378950E0
1.134235487E2,2.846176624E-1,1.939446107E-2,2.628566504E0
1.134436497E2,5.709326267E-1,-6.074625254E-1,2.424020290E0
1.134637507E2,6.864969134E-1,-3.424651921E-1,2.220932484E0
1.134838527E2,6.409909576E-2,1.206360459E0,2.565462589E0
1.135039537E2,6.317391396E-1,1.022652507E0,2.561350346E0
1.135240547E2,2.389170170E0,-6.458443403E-1,1.473980904E0
1.135441567E2,1.926713824E0,3.730100095E-1,8.209919930E-1
1.135642577E2,-1.955995411E-1,6.441912651E-1,1.590824366E0
1.135843587E2,-1.126681924E0,-1.832347035E0,2.711118221E0
1.136044607E2,-1.021043897E0,-3.461741924E0,3.467666149E0
1.136245617E2,-1.305417776E0,-3.038209200E0,3.984227180E0
1.136446627E2,-2.232080460E0,-2.036663771E0,4.224275589E0
1.136647637E2,-2.866679430E0,-6.022608280E-1,3.485540628E0
1.136848657E2,-1.485175490E0,-9.022493362E-1,1.889154434E0
1.137049667E2,-3.789581656E-1,-1.217399597E0,8.724953532E-1
1.137250677E2,-7.032240927E-2,-1.267676473E0,6.658776999E-1
1.137451698E2,-1.674710214E-1,-1.238868475E0,1.097283602E0
1.137652708E2,-4.494765103E-1,-1.093428850E0,1.819734931E0
1.137853718E2,-8.282449245E-1,-9.439517260E-1,2.462932348E0
1.138054738E2,-1.392336726E0,-1.088889003E0,3.063889980E0
1.138255748E2,-1.950192451E0,-1.740471721E0,3.310266495E0
1.138456758E2,-1.700366139E0,-1.254910827E0,1.608831286E0
1.138657778E2,-7.582970262E-1,-8.581960201E-1,-6.916874647E-1
1.138858788E2,-5.192082003E-2,-1.691774130E0,-1.364530683E0
1.139059798E2,3.439833522E-1,-2.203352690E0,-9.702498317E-1
1.139260818E2,5.605388880E-1,-2.174574375E0,-5.301518440E-1
1.139461828E2,7.375943661E-1,-1.425341606E0,-5.460149646E-1
1.139662838E2,5.491647720E-1,-1.263538241E0,-4.416565001E-1
1.139863858E2,-2.823974788E-1,-1.993194342E0,4.721230567E-1
1.140064868E2,-1.246093631E0,-2.384098053E0,1.860210657E0
1.140265878E2,-1.138674021E0,7.305599749E-2,1.200236473E-2
1.140466888E2,-1.065060735E0,1.891312480E0,-6.146062016E-1
1.140667908E2,-5.382497907E-1,2.143106937E0,1.330094784E-1
1.140868918E2,3.214499950E-1,2.301522493E0,5.361644030E-1
1.141069928E2,7.950699329E-1,1.071661949E0,9.180377722E-1
1.141270948E2,8.735446334E-1,-1.041736603E-1,1.219723225E0
1.141471958E2,7.053123116E-1,-3.669022024E-1,1.848109126E0
1.141672968E2,7.989000082E-1,-9.953349233E-1,2.070841789E0
1.141873988E2,1.426261783E0,-1.722175479E0,1.766931891E0
1.142074998E2,1.615749717E0,-1.642460585E0,1.454633355E0
1.142276008E2,1.399926662E0,-3.792705238E-1,1.385884166E0
1.142477028E2,1.013444304E0,1.142157912E-1,9.343399405E-1
1.142678038E2,5.322700739E-1,-3.134702742E-1,2.991869450E-1
1.142879048E2,1.703917682E-1,-7.689328790E-1,-7.151571661E-2
1.143080068E2,2.240117788E-1,-7.598546743E-1,-1.941200532E-2
1.143281078E2,3.708075285E-1,-8.557454944E-1,2.098960280E-1
1.143482088E2,4.160823524E-1,-9.668978453E-1,3.753672838E-1
1.143683108E2,2.514691055E-1,-1.482007980E0,4.270730615E-1
1.143884118E2,8.298440278E-2,-2.086603880E0,3.411853909E-1
1.144085128E2,6.808550656E-2,-1.547090292E0,1.080577374E-1
1.144286138E2,-1.978755742E-1,-3.166131377E-1,-2.038102448E-1
1.144487158E2,-9.384446144E-1,-1.324538440E-1,-2.740133107E-1
1.144688168E2,-9.641821384E-1,-9.767979383E-3,-2.704457045E-1
1.144889178E2,-1.046333537E-1,-1.635786295E-1,-1.181791782E0
1.145090198E2,-2.230136842E-1,-1.560413837E0,-1.893017650E0
1.145291208E2,-9.873765111E-1,-3.185461521E0,-1.538377762E0
1.145492218E2,-6.887499690E-1,-1.927692056E0,-7.251515985E-1
1.145693238E2,-3.858399987E-1,-1.485134065E-1,-1.755853742E-1
1.145894248E2,-3.125774562E-1,-9.146936983E-2,-1.552938670E-1
1.146095258E2,-1.486687809E-1,-1.986925900E-1,1.055735275E-1
1.146296278E2,2.217425257E-1,-5.787118152E-2,6.929150224E-1
1.146497288E2,2.367057055E-1,-1.200838387E-1,1.323764205E0
1.146698298E2,-1.941619515E-1,-7.455037236E-1,5.016114712E-1
1.146899318E2,-5.235816240E-1,-1.162500501E0,4.021570683E-1
1.147100328E2,-9.284445643E-1,-1.403232694E0,7.988975048E-1
1.147301333E2,-1.234547973E0,-1.130298018E0,2.113060057E-1
1.147502352E2,-9.662673473E-1,-8.199042678E-1,-1.594399661E-1
1.147703363E2,-4.953576624E-1,-5.143495649E-2,-2.138572037E-1
1.147904372E2,-3.259208798E-1,2.067071497E-1,-5.970372558E-1
1.148105393E2,-6.196720004E-1,-6.079903841E-1,-1.318440318E0
1.148306403E2,-4.281122983E-1,-1.621135116E0,-1.878163338E0
1.148507413E2,5.044953823E-1,-1.644233465E0,-3.264872313E0
1.148708423E2,1.615716100E0,-1.598059535E0,-4.950411797E0
1.148909442E2,2.312331676E0,-8.787769824E-2,-5.347168922E0
1.149110453E2,1.261805654E0,-8.632671088E-2,-6.181698799E0
1.149311462E2,-1.125812382E-1,-8.821147084E-1,-7.094122887E0
1.149512483E2,-5.704135299E-1,-1.243687153E0,-7.017804623E0
1.149713493E2,-7.259740233E-1,-1.504655123E0,-6.596110821E0
1.149914503E2,-1.203621507E0,-9.593148828E-1,-5.336579800E0
1.150115523E2,-1.349811316E0,6.224986315E-1,-4.417922974E0
1.150316532E2,2.547934949E-1,1.403905153E0,-3.384479284E0
1.150517543E2,1.684971809E0,7.275717258E-1,-1.816277027E0
1.150718562E2,1.944633722E0,-7.605079412E-1,-1.455588698E0
1.150919573E2,5.017057657E-1,-5.774974823E-1,-1.429174900E0
1.151120583E2,-2.157388628E-1,1.383685112E0,-1.138242602E0
1.151321603E2,6.666034460E-1,2.311666250E0,-4.095900655E-1
1.151522613E2,1.414906979E0,2.439442396E0,1.868921965E-1
1.151723622E2,1.070302486E0,3.316675186E0,1.261419654E0
1.151924643E2,-2.294248194E-1,2.972396135E0,1.301236868E0
1.152125652E2,-1.023624897E0,1.301323056E0,1.004725695E0
1.152326663E2,-1.219548821E0,-5.732644796E-1,5.638363957E-1
1.152527683E2,-1.255008578E0,-2.149633169E0,-1.188992038E-1
1.152728693E2,-1.054563165E0,-2.395343781E0,-1.213186860E0
1.152929703E2,-1.283381701E0,-1.626562476E0,-2.329544067E0
1.153130722E2,-1.522606134E0,-1.209822297E0,-3.780110836E0
1.153331733E2,-6.623371840E-1,-3.832402825E-2,-5.013934612E0
1.153532742E2,1.108748436E0,1.102202535E0,-5.175050259E0
1.153733763E2,2.910326242E0,1.385063767E0,-4.947839260E0
1.153934773E2,4.326916695E0,1.081895709E0,-4.847391129E0
1.154135783E2,4.940468311E0,2.824335396E-1,-5.061156750E0
1.154336793E2,4.725461960E0,-6.568741053E-2,-5.432168484E0
1.154537812E2,3.746861696E0,1.502825260E0,-5.352987766E0
1.154738823E2,3.040500402E0,4.001550674E0,-4.790267944E0
1.154939832E2,3.319696188E0,5.373216629E0,-3.702249289E0
1.155140853E2,3.489466667E0,5.253215790E0,-2.403177977E0
1.155341863E2,3.054678679E0,4.526627064E0,-1.277222514E0
1.155542873E2,2.337084770E0,3.735823393E0,-5.324816704E-1
1.155743893E2,1.686299801E0,2.930825472E0,-4.499157891E-3
1.155944902E2,1.157098055E0,1.626883030E0,2.657336295E-1
1.156145913E2,8.216162324E-1,7.236853242E-1,3.538084626E-1
1.156346933E2,2.632164061E-1,9.781680703E-1,4.890066087E-1
1.156547943E2,-5.032598972E-1,1.747089505E0,6.679009199E-1
1.156748953E2,-1.193809152E0,2.078557253E0,8.566589355E-1
1.156949972E2,-1.286480665E0,1.684104919E0,1.621057689E-1
1.157150983E2,-3.754560649E-1,2.350517988E0,1.654870510E-1
1.157351998E2,8.165993094E-1,2.989165783E0,1.556437165E-1
1.157553018E2,2.146854162E0,3.625437737E0,1.544512659E-1
1.157754028E2,3.514281750E0,3.709176064E0,4.670091271E-1
1.157955038E2,2.647601604E0,2.006307393E-1,1.277181983E0
1.158156058E2,2.728090525E0,-7.832162976E-1,1.573706508E0
1.158357068E2,2.105855465E0,-1.996515840E-1,1.832062006E0
1.158558078E2,1.379417658E0,1.710096836E0,2.363625765E0
1.158759098E2,8.388463259E-1,1.750763178E0,2.510540724E0
1.158960108E2,1.292382717E0,4.390234649E-1,2.975555182E0
1.159161118E2,2.564297676E0,-4.473018944E-1,2.692479849E0
1.159362128E2,3.899769306E0,-1.795153022E0,1.654586792E0
1.159563148E2,4.933353901E0,-3.128827810E0,9.012631774E-1
1.159764158E2,5.125533104E0,-2.941308975E0,6.748962402E-1
1.159965168E2,4.423171997E0,-1.257265687E0,7.295652032E-1
1.160166188E2,3.370764971E0,1.718550920E0,-3.533000052E-1
1.160367198E2,2.814291716E0,9.875621200E-1,-9.548547268E-1
1.160568208E2,2.713638306E0,-2.176094800E-1,-1.184590936E0
1.160769228E2,2.993040323E0,-8.243855238E-1,-7.348694801E-1
1.160970238E2,2.874267817E0,-1.197241426E0,-1.013103485E0
1.161171248E2,2.122750044E0,-9.309434295E-1,-1.508657098E0
1.161372268E2,1.294829488E0,-9.680114985E-1,-1.822823405E0
1.161573278E2,8.045123219E-1,-1.853781343E0,-2.271277428E0
1.161774288E2,3.825561106E-1,-2.021861553E0,-2.523855925E0
