"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.856534265E2,-9.367520142E0,-1.596085922E1,-1.176403656E1
1.856735285E2,-1.007884094E1,-1.871183853E1,-1.316063232E0
1.856936305E2,-5.467380524E0,-1.422701477E1,1.524729309E0
1.857137325E2,-1.736239471E0,-9.340725861E0,3.056194611E0
1.857338345E2,3.149450684E-1,-5.113516388E0,3.447630615E0
1.857539365E2,1.706601105E0,-2.435285797E0,3.561394043E0
1.857740375E2,2.718496857E0,-1.234033813E0,2.681673431E0
1.857941395E2,2.561623077E0,-1.357227631E0,8.804690552E-1
1.858142415E2,1.067430267E0,-2.317031708E0,-7.015910339E-1
1.858343435E2,3.532653809E-2,-4.004921722E0,-1.494342499E0
1.858544455E2,-3.085084534E-1,-6.620881805E0,-1.266815643E0
1.858745475E2,-7.363188171E-1,-1.181463135E1,-5.345384216E-1
1.858946495E2,-1.398691406E0,-1.879940643E1,-7.226971436E-1
1.859147515E2,-7.304809570E-1,-2.137989029E1,-3.698658600E0
1.859348535E2,1.372645569E0,-1.352048401E1,-3.591331787E0
1.859549545E2,1.478325806E0,-8.548872528E0,6.728507996E-1
1.859750565E2,6.791377258E-1,-5.643414459E0,2.736908569E0
1.859951585E2,-5.783972168E-1,-4.746779022E0,2.429597626E0
1.860152605E2,-7.378157043E-1,-7.061116333E0,1.042282562E0
1.860353617E2,-3.456312561E-1,-1.017793488E1,1.136736145E0
1.860554638E2,-2.682421875E-1,-1.215831665E1,2.302960968E0
1.860755658E2,-2.483335876E-1,-1.119731506E1,3.270548859E0
1.860956677E2,-5.463638306E-2,-9.521998901E0,2.130220184E0
1.861157688E2,-9.680369568E-1,-9.014105072E0,6.511459351E-1
1.861358708E2,-1.963766327E0,-9.120533752E0,-2.932402039E-1
1.861559727E2,-2.153122559E0,-8.537645874E0,-2.245330811E-1
1.861760748E2,-1.939367065E0,-7.948171692E0,2.465373230E-1
1.861961768E2,-1.772763519E0,-8.601712646E0,5.156776428E-1
1.862162787E2,-2.358495483E0,-1.092997101E1,5.650749207E-1
1.862363808E2,-2.579436035E0,-1.307950104E1,-1.170116730E0
1.862564828E2,-8.355624390E-1,-1.300181259E1,-2.988235931E0
1.862765847E2,3.382965088E-2,-1.068672684E1,-1.585652618E0
1.862966858E2,1.324745178E-1,-9.025182037E0,5.044509888E-2
1.863167877E2,-3.077600098E-1,-8.280031586E0,1.627715149E0
1.863368898E2,-8.448431396E-1,-8.738677826E0,2.584675140E0
1.863569918E2,-1.295106812E0,-9.795330505E0,2.485581207E0
1.863770937E2,-1.662442932E0,-1.015218842E1,1.697619781E0
1.863971958E2,-1.731599121E0,-9.799521790E0,1.647623749E0
1.864172978E2,-1.160536652E0,-9.587263184E0,1.657652893E0
1.864373997E2,-4.242178345E-1,-9.708211670E0,1.339115295E0
1.864575018E2,-2.559677124E-1,-1.051952454E1,9.126521301E-1
1.864776028E2,-1.121168518E-1,-1.064331711E1,4.198768616E-1
1.864977047E2,-1.941462708E-1,-1.040635986E1,4.617897034E-1
1.865178068E2,-7.316784668E-1,-1.030142807E1,1.040635986E0
1.865379088E2,-1.795965271E0,-1.037432648E1,1.047821045E0
1.865580107E2,-2.494263153E0,-1.026265869E1,-3.709286499E-1
1.865781128E2,-1.964215393E0,-1.021161484E1,-4.763244781E0
1.865982148E2,2.534230042E-1,-1.026101212E1,-6.890471191E0
1.866183167E2,1.542093201E0,-1.008946884E1,-4.330943756E0
1.866384178E2,1.877845001E0,-1.044108765E1,-1.566043396E0
1.866585197E2,2.301464081E0,-1.052566177E1,-2.462379456E-1
1.866786218E2,2.413730621E0,-1.018841309E1,4.499642944E-1
1.866987238E2,2.336640930E0,-9.052874451E0,1.019529877E0
1.867188257E2,2.105371857E0,-7.965685272E0,1.525477753E0
1.867389278E2,1.884880371E0,-7.064559174E0,1.330882416E0
1.867590298E2,8.186476135E-1,-6.593788147E0,-9.135502625E-1
1.867791317E2,-1.234482880E0,-9.045390015E0,-9.931397552E0
1.867992338E2,-3.808530121E0,-1.283371216E1,-8.896449738E0
1.868193348E2,-4.202061768E0,-1.488384888E1,-1.328487396E0
1.868394367E2,-3.486549683E0,-1.254241791E1,1.719174957E0
1.868595388E2,-1.770069122E0,-9.241781616E0,7.174580383E-1
1.868796408E2,-1.071471863E0,-8.655001831E0,-2.330503693E0
1.868997427E2,-3.873944092E-1,-8.491841125E0,-5.611979828E0
1.869198448E2,6.343807983E-1,-8.384664001E0,-6.039041748E0
1.869399468E2,1.737886047E0,-8.021219788E0,-3.641028442E0
1.869600487E2,2.686463470E0,-7.454498291E0,-2.445314941E0
1.869801508E2,2.057471466E0,-7.099137268E0,-2.308349762E0
1.870002517E2,7.074288940E-1,-6.832242279E0,-2.056273956E0
1.870203538E2,9.565109253E-2,-6.493197327E0,-1.422791290E0
1.870404565E2,2.046244812E-1,-6.674170990E0,-1.411414948E0
1.870605585E2,8.173004150E-2,-7.621550903E0,-2.129471741E0
1.870806605E2,-1.023870850E0,-9.222920837E0,-2.840193787E0
1.871007625E2,-1.814227295E0,-1.018482056E1,-3.209475861E0
1.871208645E2,-1.364562378E0,-9.418713684E0,-3.454516296E0
1.871409665E2,-4.843927002E-1,-8.869505768E0,-3.992347870E0
1.871610685E2,4.107458496E-1,-8.821156311E0,-4.429588623E0
1.871811695E2,1.338516541E0,-8.400531006E0,-4.592899017E0
1.872012715E2,1.943558350E0,-8.067623291E0,-4.735552368E0
1.872213735E2,2.529440002E0,-8.612490234E0,-3.334465942E0
1.872414755E2,2.899171143E0,-1.352602249E1,-6.818770294E0
1.872716285E2,-7.777825928E-1,-2.248144958E1,8.143066406E-1
1.872917305E2,-6.656507721E0,-1.146720383E1,1.985321503E0
1.873118325E2,-3.446582794E0,-5.252577209E0,8.986113281E0
1.873319345E2,-2.496807861E-1,-3.325634308E0,9.232650604E0
1.873520355E2,-1.237925720E-1,-7.186854858E0,6.319408722E0
1.873721375E2,-1.322200470E0,-1.386012772E1,3.944746857E0
1.873922395E2,-1.890568542E0,-1.582823502E1,-3.734733582E-1
1.874123415E2,-9.842033386E-1,-1.348156494E1,-3.656745758E0
1.874324435E2,-1.644330597E0,-1.037866745E1,-2.593207397E0
1.874525455E2,-2.049687653E0,-7.583230591E0,-7.072792053E-1
1.874726475E2,-1.078806610E0,-6.269113312E0,-7.628137207E-1
1.874927495E2,8.698411560E-1,-8.086334381E0,-2.215093689E0
1.875128515E2,2.714305573E0,-1.000504440E1,-2.908152466E0
1.875329525E2,3.264561310E0,-1.061757065E1,-2.030677185E0
1.875530545E2,2.532583466E0,-9.944270782E0,-1.154848480E0
1.875731565E2,1.489552460E0,-9.132059784E0,-1.286574554E0
1.875932585E2,6.825805664E-2,-8.994645538E0,-1.165476379E0
1.876133605E2,-6.987469482E-1,-9.336085510E0,-4.361929321E-1
1.876334625E2,-1.769320679E-1,-9.967322845E0,-3.514691162E-1
1.876535645E2,-4.161346436E-2,-1.071112610E1,-2.330653381E-1
1.876736665E2,-5.664221191E-1,-1.066996170E1,4.026626587E-1
1.876937685E2,-1.016835480E0,-1.044617706E1,3.397933960E-1
1.877138695E2,-1.617985382E0,-1.038585251E1,1.868115234E-1
1.877339715E2,-2.084116058E0,-1.031011002E1,-4.775070190E-2
1.877540735E2,-2.034569092E0,-9.828112335E0,-3.481759644E-1
1.877741755E2,-1.516496429E0,-9.400002594E0,-4.191284180E-2
1.877942775E2,-5.062472534E-1,-9.370513916E0,4.248165894E-1
1.878143795E2,3.978726196E-1,-9.513915710E0,2.055226135E-1
1.878344815E2,1.056652679E0,-9.738448792E0,-2.547702026E-1
1.878545835E2,8.996292114E-1,-9.937834167E0,-1.002914429E-2
