"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.248894750E0,1.000220032E0,9.503736877E-1,8.128546600E0
8.268995750E0,3.799099731E-1,5.394781494E-1,8.628656616E0
8.289097750E0,1.535357208E0,1.920206909E0,8.632997589E0
8.309198750E0,1.428928528E0,1.710043945E0,1.003573059E1
8.329299750E0,6.782395935E-1,1.505419464E0,9.558672638E0
8.349400750E0,3.689826965E-1,1.291514282E0,9.825867004E0
8.369501750E0,6.536906433E-1,1.276695099E0,9.232351227E0
8.389602750E0,1.779798889E-1,1.361867981E0,9.103918304E0
8.409704750E0,8.322692871E-2,1.689237213E0,8.838370514E0
8.429805750E0,2.336640930E-1,2.032473450E0,1.015293686E1
8.449906750E0,1.196312256E0,2.590213623E0,1.017598892E1
8.470007750E0,5.239105225E-1,2.068249054E0,1.092967163E1
8.490108750E0,5.522016907E-1,2.224224701E0,1.049811905E1
8.510209750E0,3.234773254E-1,2.342628479E0,1.031594788E1
8.530311750E0,5.233117676E-1,2.405647430E0,1.059616516E1
8.550412750E0,2.668949890E-1,2.492915955E0,9.854457550E0
8.570513750E0,4.336482239E-1,2.244582367E0,1.053359528E1
8.590614750E0,6.457571411E-1,2.218087463E0,9.845326538E0
8.610715750E0,2.658471680E-1,2.071242828E0,9.607022095E0
8.630817583E0,3.686833191E-1,1.872007141E0,9.820029144E0
8.650918583E0,5.614823914E-1,1.932481384E0,9.681567078E0
8.671019583E0,8.083190918E-1,1.880389709E0,9.256600800E0
8.691120583E0,5.701643372E-1,1.867366791E0,8.763975220E0
8.711221583E0,5.297483826E-1,1.707050171E0,9.072333984E0
8.731322583E0,6.168672180E-1,1.657802582E0,9.548044739E0
8.751424583E0,9.163943481E-1,1.669478302E0,9.192384338E0
8.771525583E0,4.837939453E-1,1.475631409E0,1.092548035E1
8.791626583E0,4.556524658E-1,1.043629761E0,1.224678268E1
8.811727583E0,1.243763580E0,1.336720276E0,1.276799881E1
8.831828583E0,2.573298798E0,9.851014709E-1,1.524759247E1
8.851929583E0,4.068240051E0,8.002359009E-1,1.769380554E1
8.872031583E0,6.070027313E0,9.984237671E-2,1.898097885E1
8.892132583E0,7.861651611E0,-1.312321014E0,1.682531158E1
8.912233583E0,7.248526611E0,-1.052910461E0,1.410052780E1
8.932334583E0,5.781876526E0,9.741741943E-1,1.237132370E1
8.952435583E0,2.979703674E0,4.341871033E0,1.234363129E1
8.972536583E0,2.393822021E0,4.350103912E0,1.646965118E1
8.992638583E0,4.677473145E0,4.243675232E0,1.465078354E1
9.012739583E0,4.157005463E0,9.901908875E-1,1.302022430E1
9.032840583E0,2.372117157E0,-6.957531738E-1,6.558012543E0
9.052941583E0,-6.661148071E-2,2.689606934E0,4.181255035E0
9.073042583E0,-3.107088776E0,4.303251343E0,3.816313934E0
9.093144583E0,-7.162605286E0,4.384532318E0,2.429148560E0
9.113245583E0,-1.815514618E1,9.606722717E0,3.354973297E0
9.133346583E0,-2.108410538E1,1.023137375E1,9.009464722E0
9.153447583E0,-9.794582062E0,7.993527374E0,1.076067307E1
9.173548583E0,-1.660047913E-1,9.409283295E0,9.272018738E0
9.193649583E0,6.773264923E0,1.075932587E1,5.170697479E0
9.213751583E0,9.510772247E0,1.161000687E1,2.828817444E0
9.233852583E0,5.139412537E0,8.600964203E0,1.247356110E0
9.253953583E0,1.201850739E0,2.216740265E0,-2.002236328E0
9.274054583E0,1.991159363E0,-3.990252228E0,-5.614075470E0
9.294155583E0,6.604565735E0,-3.144061890E0,-6.283932495E0
9.314256583E0,5.624254303E0,-1.561103668E0,-1.906585236E0
9.334358583E0,3.996239777E0,-1.019529877E0,4.162843323E-1
9.354459583E0,5.269492035E0,1.827998657E0,1.838327179E0
9.374560583E0,6.372847595E0,4.820126495E0,2.169588318E0
9.394661583E0,4.930147705E0,7.202123108E0,1.502874756E0
9.414762583E0,3.241359558E0,8.133336639E0,-1.556762695E-2
9.434864583E0,3.532055054E0,7.306755524E0,-5.388793945E-1
9.454965583E0,5.547763367E0,6.492299194E0,1.420246582E0
9.475066583E0,7.470065918E0,7.705077209E0,1.723066864E0
9.495167583E0,9.500443726E0,1.012659164E1,8.337661743E-1
9.515268583E0,9.581575012E0,1.110061615E1,1.884431305E0
9.535369583E0,6.287974091E0,1.017194733E1,5.769003296E-1
9.555471583E0,5.375920715E0,7.479196930E0,-1.071172485E0
9.575572583E0,7.264543304E0,4.669240265E0,-7.854167175E-1
9.595673583E0,9.151818695E0,4.531526642E0,-1.244811401E0
9.615774583E0,1.082578766E1,5.947881317E0,-4.528532867E0
9.635875333E0,1.205503143E1,5.692512360E0,-3.939058685E0
9.655976333E0,1.170940018E1,5.035528564E0,-5.194198608E-2
9.676078333E0,1.060364960E1,5.631439362E0,1.772015076E0
9.696179333E0,7.315736847E0,6.090085602E0,2.072440338E0
9.716280333E0,3.805536346E0,6.842720490E0,2.152823181E0
9.736381333E0,1.106199646E-1,7.843239899E0,2.655627594E0
9.756482333E0,-2.321672058E-1,8.199499054E0,2.862647095E0
9.776583333E0,1.814826050E0,6.577023010E0,2.665357361E0
9.796685333E0,2.507435760E0,4.466561737E0,2.587369537E0
9.816786333E0,2.001637573E0,4.317920837E0,7.943980408E-1
9.836887333E0,1.759141846E0,4.964127045E0,-4.775070190E-2
9.856988333E0,3.792663116E0,6.653963013E0,-1.957778778E0
9.877089333E0,1.000998413E1,1.152902527E1,-3.820954285E0
9.897191333E0,1.194560898E1,1.199635345E1,-4.554728394E0
9.917292333E0,1.029648834E1,9.704918518E0,-3.937711487E0
9.937393333E0,7.929460602E0,6.420897675E0,-2.603236542E0
9.957494333E0,6.863676910E0,9.084159393E0,3.593427429E0
9.977595333E0,4.901257782E0,9.998009033E0,2.234553223E0
9.997696333E0,-7.565267944E-1,6.340814209E0,1.440753937E0
1.001779833E1,-6.060297546E0,4.912035370E0,1.354383545E0
1.003789933E1,-4.776118011E0,4.987927551E0,-1.513352966E-1
1.005800033E1,-3.063080292E0,5.015470276E0,-2.136656799E0
1.007810133E1,-2.075134735E0,5.354365540E0,-2.004631348E0
1.009820233E1,-1.378932495E0,9.120683441E0,-1.818119202E0
1.011830333E1,-1.615590363E0,2.042233154E1,-5.261857910E0
1.015348033E1,5.538183289E0,2.413565964E1,6.716532898E-1
1.017358233E1,1.566941528E0,1.172871002E1,5.207670593E-1
1.019368333E1,-5.501060486E-1,6.348598022E0,-5.909710693E-1
1.021378433E1,4.692741394E-1,5.850284271E0,-1.827250214E0
1.023388533E1,1.897005157E0,8.829089813E0,-2.347568207E0
1.025398633E1,1.669627991E0,1.036474640E1,-1.448986816E0
1.027408733E1,2.062411194E0,1.075049423E1,-7.370672607E-1
1.029418933E1,2.517614594E0,9.983489227E0,-5.423222351E-1
1.031429033E1,2.522853699E0,8.683592377E0,-1.440304871E0
1.033439133E1,4.058809662E0,7.791746979E0,-3.874393158E0
1.035449233E1,3.901636505E0,8.820407867E0,5.556445312E-1
1.037459333E1,2.057920532E0,1.037881714E1,1.910477142E0
1.039469533E1,8.367599487E-1,1.180969162E1,-3.867956543E-1
1.041479633E1,1.012793884E0,1.052641022E1,-3.739224243E-1
1.043489733E1,6.764433289E-1,8.449628906E0,-6.538403320E-1
1.045499833E1,1.220112762E0,9.196575623E0,-1.049617310E0
1.047509933E1,1.202748871E0,1.004366409E1,-1.178050232E0
1.049520033E1,1.612297211E0,9.991871796E0,-6.846762085E-1
1.051530233E1,1.989662476E0,9.729018402E0,-1.191372528E0
1.053540333E1,2.159559174E0,9.582622833E0,-1.197809143E0
1.055550433E1,2.102976837E0,9.761351166E0,-8.530760193E-1
1.057560533E1,1.762434998E0,9.678423615E0,-1.074465637E0
1.059570633E1,2.184108124E0,9.756112061E0,-8.131091309E-1
1.061580733E1,2.196532288E0,9.793683929E0,-6.119274902E-1
1.063590996E1,2.361189880E0,1.013362701E1,-3.827540588E-1
1.065601096E1,2.003583527E0,9.906249847E0,-2.281256104E-1
1.067611196E1,1.398092651E0,9.300908661E0,-5.378315735E-1
1.069621296E1,1.608405304E0,9.173673248E0,-9.852511597E-1
1.071631396E1,1.701062622E0,9.472451935E0,-5.827381897E-1
1.073641496E1,2.127675476E0,9.676477661E0,-1.022373962E-1
1.075651696E1,2.697540436E0,9.827363892E0,-3.608995056E-1
1.077661796E1,2.657423859E0,9.376800842E0,-7.542814636E-1
1.079671896E1,2.440524902E0,9.242380371E0,-2.610571289E-1
1.081681996E1,2.351759491E0,9.534273376E0,2.002835083E-1
1.083692096E1,2.565514984E0,9.691147156E0,3.427871704E-1
1.085702196E1,2.644999695E0,9.439819794E0,2.061213684E-1
1.087712396E1,2.749332733E0,9.260343018E0,-1.736389160E-1
1.089722496E1,3.005450134E0,9.373208313E0,1.992356873E-1
1.091732596E1,3.182531891E0,9.368717651E0,2.086660767E-1
1.093742696E1,2.982248383E0,9.343270569E0,-5.566923523E-1
1.095752796E1,3.202590179E0,9.164991302E0,1.510359192E-1
1.097762996E1,2.364932098E0,8.766519928E0,6.541397095E-1
1.099773096E1,2.513872375E0,9.029523010E0,7.833210754E-1
1.101783196E1,3.554358673E0,8.631650391E0,7.200027466E-2
1.103793296E1,3.545527039E0,7.869136047E0,-2.589614868E-2
1.105803396E1,2.839145966E0,7.449558563E0,1.042432251E0
1.107813496E1,3.091072083E0,7.763306122E0,2.102078705E0
1.109823696E1,2.866988068E0,7.564669189E0,1.165177002E0
1.111833796E1,3.722159729E0,7.091353455E0,2.261048126E0
1.113843896E1,4.032763824E0,6.690636749E0,3.073708191E0
1.115853996E1,4.133055267E0,6.915918274E0,2.019749908E0
1.117864096E1,4.008065186E0,6.479126587E0,1.737586670E0
1.119874196E1,4.809498596E0,5.774392090E0,2.897823944E0
1.121884396E1,4.247417450E0,4.783752136E0,3.764970703E0
1.123894496E1,3.739074554E0,4.534670105E0,3.230282593E0
1.125904596E1,2.322869568E0,3.771257629E0,2.959944763E0
1.127914696E1,9.665400696E-1,3.045267334E0,3.450025635E0
1.129924796E1,1.488654327E0,3.236569519E0,2.045945435E0
1.131934896E1,2.985840912E0,3.235372009E0,1.675914917E0
1.133945096E1,3.457360382E0,2.356699219E0,3.183579712E0
1.135955196E1,4.557572479E0,2.248474274E0,1.841919708E0
1.137965296E1,6.074218597E0,2.890189819E0,2.138003998E0
1.139975396E1,5.394182739E0,1.605261841E0,6.328539734E0
1.141985496E1,8.669671326E0,-8.334667969E-1,1.078342575E1
1.143995596E1,1.758213776E1,-6.896309052E0,1.619437363E1
1.152538596E1,1.628283966E1,-1.098206268E1,2.206950623E1
1.154548796E1,1.002959335E1,-1.566223022E1,1.373334137E1
1.156558896E1,7.044650574E0,-9.217981110E0,1.008587631E1
1.158568996E1,4.919819183E0,-2.033221893E0,7.680677948E0
1.160579096E1,4.973707123E0,-1.136736145E0,5.419330444E0
1.162589196E1,3.636238403E0,-2.709216156E0,2.181563416E0
1.164599275E1,9.858499146E-1,-2.571502533E0,4.337979126E-1
1.166609475E1,-6.351292419E-1,-2.584226074E0,-7.574249268E-1
1.168619575E1,7.214996338E-2,-1.484313354E0,-2.109114075E-1
1.170629675E1,-2.677931213E-1,-5.164260864E-1,9.090596008E-1
1.172639775E1,-1.061891785E0,8.652008057E-1,1.308129730E0
1.174649875E1,6.474037170E-1,1.639989624E0,-2.409988403E-2
1.176660075E1,9.253756714E-1,7.695497131E-1,-3.838018799E-1
1.178670175E1,-1.510359192E-1,1.649569702E-1,-6.153703308E-1
1.180680275E1,-1.214274902E0,-1.049317932E-1,-9.827064514E-1
1.182690375E1,-1.164877625E0,1.130149841E-1,-2.380050659E-1
1.184700475E1,-7.824229431E-1,4.134402466E-1,5.092410278E-1
1.186710575E1,-7.607180786E-1,-4.165837097E-1,-4.475692749E-2
1.188720775E1,-8.881031799E-1,-2.785557404E0,-9.372010803E-1
1.190730875E1,1.365460510E0,-6.072122955E0,-1.641935577E0
1.192740975E1,1.313952621E1,-5.515879669E0,3.381318512E0
1.194751075E1,2.690460159E1,-7.945926361E0,6.490951996E0
1.196761175E1,6.141877899E0,4.583468628E-1,1.609004059E1
1.205806775E1,1.924517944E1,-2.019300842E-1,1.312725174E1
1.207816875E1,1.425994629E1,-2.680924988E-1,1.647848282E1
1.209826975E1,9.958640900E0,3.131488037E-1,1.517244873E1
1.211837075E1,5.468727722E0,2.254611511E0,7.978857880E0
1.213847175E1,1.378184052E0,2.339185638E0,3.211122437E0
1.215857275E1,-4.011657715E-1,1.988165588E0,7.252418518E-1
1.217867475E1,-1.154399414E0,9.238787842E-1,-6.286926270E-2
1.219877575E1,-1.162931671E0,-5.987548828E-4,-2.040257263E-1
1.221887675E1,9.401948547E-1,7.283853149E-1,4.346960449E-1
1.223897775E1,1.655856628E0,2.408491516E0,4.903802490E-1
1.225907875E1,7.324269104E-1,3.150199127E0,-1.230441284E-1
1.227917975E1,1.875599670E-1,2.601290588E0,-4.302053833E-1
1.229928175E1,-6.144721985E-1,1.724114685E0,1.673519897E-1
1.231938275E1,-8.137078857E-1,1.309776306E0,1.914219360E0
1.233948375E1,6.942562866E-1,1.480271759E0,2.862048340E0
1.235958475E1,3.245401154E0,1.410217438E0,5.905818787E0
1.237968575E1,7.611072693E0,2.487676849E0,9.470206604E0
1.239978675E1,1.220172638E1,3.892954559E0,1.285826111E1
1.241988875E1,1.024783951E1,3.423830109E0,1.355401428E1
1.243998975E1,5.413193207E0,3.818858643E0,1.599708389E1
1.248521675E1,1.048150360E1,4.728367310E0,2.130699188E1
1.250531875E1,9.700577545E0,4.331392822E0,1.609198654E1
1.252541975E1,8.689130859E0,3.582649841E0,1.132963989E1
1.254552075E1,6.876849518E0,2.854563904E0,7.945177917E0
1.256562175E1,4.578977966E0,2.039359131E0,5.981561279E0
1.258572275E1,2.265987854E0,1.285676422E0,4.868026886E0
1.260582375E1,1.298998718E0,9.117539978E-1,2.560126190E0
1.262592575E1,1.503473511E0,3.412902832E-1,1.307980042E0
1.264602650E1,2.296674042E0,6.427633667E-1,8.625064087E-1
1.266612750E1,2.667602692E0,1.148262177E0,1.461261292E0
1.268622850E1,3.760929108E0,1.642983398E0,2.776576080E0
1.270632950E1,5.440137177E0,1.930236053E0,3.575614471E0
1.272643150E1,6.260431366E0,1.879042511E0,4.180805969E0
1.274653250E1,6.120622101E0,1.966161346E0,5.525908813E0
1.276663350E1,6.370302887E0,2.164648590E0,7.637268219E0
1.278673450E1,6.913373566E0,2.272574158E0,9.341324615E0
1.280683550E1,7.284601593E0,2.076781311E0,1.002899460E1
1.282693650E1,7.588918762E0,2.341281281E0,1.057685532E1
1.284703850E1,7.877967682E0,3.035088501E0,1.183513870E1
1.286713950E1,7.984546051E0,3.286266174E0,1.368783600E1
1.288724050E1,7.977360992E0,3.644471283E0,1.515822830E1
1.290734150E1,7.315138092E0,3.071013794E0,1.322634567E1
1.292744250E1,6.420149231E0,2.915487213E0,1.075648178E1
1.294754350E1,5.511688385E0,2.439177704E0,8.214467926E0
1.296764550E1,4.451742554E0,1.880689087E0,6.337820435E0
1.298774650E1,3.657943268E0,1.604363708E0,5.097499695E0
1.300784750E1,3.426374817E0,1.374292145E0,4.119732971E0
1.302794850E1,3.362158356E0,1.243464203E0,3.535198517E0
1.304804950E1,3.680097198E0,1.156644745E0,3.364703064E0
1.306815050E1,4.392316132E0,1.428629150E0,4.017046509E0
1.308825250E1,4.571493530E0,1.941462708E0,4.925507355E0
1.310835350E1,4.792434082E0,2.239942017E0,6.039341125E0
1.312845450E1,5.253475342E0,2.262545013E0,6.953639832E0
1.314855550E1,5.682782593E0,1.989961853E0,7.462880859E0
1.316865650E1,6.315816193E0,1.904938660E0,8.011639709E0
1.318875750E1,6.756350098E0,2.100581818E0,8.857680359E0
1.320885950E1,7.472610626E0,2.637964325E0,1.001911514E1
1.322896050E1,7.643555145E0,2.929857330E0,1.109103607E1
1.324906150E1,7.540718994E0,2.962938538E0,1.136631363E1
1.326916250E1,7.219936066E0,2.870730286E0,1.080393311E1
1.328926350E1,6.753206635E0,2.429897003E0,9.787696381E0
1.330936550E1,6.228996735E0,2.461181946E0,8.962462463E0
1.332946650E1,5.747747498E0,2.359243927E0,7.926466827E0
1.334956750E1,5.146597595E0,2.158960419E0,7.010671234E0
1.336966850E1,4.658762054E0,2.030527496E0,6.212231598E0
1.338976950E1,4.438270569E0,2.035018158E0,5.620512085E0
1.340987050E1,4.370760956E0,2.036065979E0,5.300776978E0
1.342997250E1,4.539460144E0,1.849104767E0,5.540727997E0
1.345007350E1,4.768783264E0,1.965562592E0,5.663023682E0
1.347017450E1,4.765190735E0,2.122436371E0,5.943690033E0
1.349027550E1,4.960833893E0,2.229014740E0,6.313271484E0
1.351037650E1,5.440735931E0,2.365381165E0,7.159461823E0
1.353047750E1,6.100264435E0,2.401905212E0,8.020321655E0
1.355057950E1,6.414910126E0,2.540966034E0,8.638835449E0
1.357068050E1,6.433022461E0,2.663261719E0,9.152267761E0
1.359078150E1,6.523434448E0,2.868484955E0,9.502838745E0
1.361088250E1,6.495292969E0,2.834505615E0,9.687854004E0
1.363098396E1,6.556515656E0,2.485281830E0,9.462722168E0
1.365108496E1,6.342161407E0,2.198178864E0,8.959917755E0
1.367118696E1,6.116430817E0,2.279310150E0,8.454119568E0
1.369128796E1,5.919440460E0,2.376757507E0,7.977810059E0
1.371138896E1,5.574557648E0,2.250869293E0,7.486381989E0
1.373148996E1,5.262756042E0,2.096390533E0,6.838678894E0
1.375159096E1,5.019661560E0,1.941013641E0,6.393055573E0
1.377169196E1,4.947810974E0,1.883233795E0,6.130351868E0
1.379179396E1,5.006938019E0,1.881736908E0,6.217321014E0
1.381189496E1,5.216801605E0,2.095193024E0,6.515201569E0
1.383199596E1,5.281167755E0,2.312690735E0,6.808142395E0
1.385209696E1,5.388195190E0,2.326013031E0,7.056625671E0
1.387219796E1,5.628445587E0,2.296674042E0,7.384144592E0
1.389229996E1,5.804928589E0,2.337539063E0,7.729626160E0
1.391240096E1,5.905220032E0,2.287842407E0,8.430768127E0
1.393250196E1,6.067931671E0,2.614463196E0,8.890911255E0
1.395260296E1,6.080655212E0,2.761158142E0,8.983867950E0
1.397270396E1,5.962999878E0,2.636916504E0,8.933422852E0
1.399280496E1,5.913303223E0,2.499202881E0,8.751850433E0
1.401290696E1,5.868995361E0,2.511028290E0,8.531957703E0
1.403300796E1,5.802832947E0,2.480641479E0,8.127498779E0
1.405310896E1,5.666466522E0,2.325114899E0,7.616012421E0
1.407320996E1,5.474715271E0,2.208357697E0,7.150779877E0
1.409331096E1,5.272036743E0,2.162852325E0,6.975195007E0
1.411341196E1,5.244943085E0,2.179617462E0,6.892267456E0
1.413351396E1,5.242697754E0,2.172582092E0,6.833589478E0
1.415361496E1,5.343587952E0,2.168241119E0,6.669979706E0
1.417371596E1,5.346731415E0,2.101779327E0,6.956184540E0
1.419381696E1,5.449567566E0,2.210303650E0,7.297624512E0
1.421391796E1,5.540727997E0,2.377805328E0,7.632029114E0
1.423401896E1,5.713768158E0,2.416874084E0,7.874075775E0
1.425412096E1,5.813011780E0,2.499352570E0,8.191266174E0
1.427422196E1,5.999374237E0,2.575843506E0,8.366401978E0
1.429432296E1,6.038293304E0,2.563419342E0,8.364755402E0
1.431442396E1,5.860014038E0,2.501747589E0,8.500972137E0
1.433452496E1,5.650449829E0,2.363285522E0,8.560398560E0
1.435462596E1,5.614973602E0,2.227667542E0,8.287216644E0
1.437472796E1,5.570216675E0,2.252515869E0,7.927514648E0
1.439482896E1,5.487738190E0,2.291434937E0,7.651039581E0
1.441492996E1,5.421575775E0,2.255809021E0,7.437134399E0
1.443503096E1,5.381010132E0,2.150128784E0,7.267537079E0
1.445513196E1,5.330265656E0,2.089504852E0,7.136559448E0
1.447523296E1,5.300477600E0,2.220033417E0,7.126081238E0
1.449533496E1,5.318440247E0,2.362686768E0,7.256160736E0
1.451543596E1,5.492977295E0,2.422412567E0,7.400161285E0
1.453553696E1,5.636828156E0,2.348316650E0,7.493417358E0
1.455563796E1,5.616470490E0,2.385738831E0,7.698490906E0
1.457573896E1,5.680387573E0,2.467019806E0,7.889942780E0
1.459584096E1,5.824687500E0,2.591710510E0,8.085436249E0
1.461594196E1,5.872887268E0,2.477198639E0,8.112080841E0
1.463604263E1,5.816304932E0,2.395618286E0,8.134833527E0
1.465614363E1,5.783822479E0,2.374661865E0,8.214168549E0
1.467624463E1,5.752387848E0,2.326013031E0,8.079748077E0
1.469634563E1,5.617518311E0,2.253414001E0,7.862100677E0
1.471644763E1,5.518574066E0,2.255060577E0,7.761360168E0
1.473654862E1,5.513484650E0,2.258353729E0,7.599546661E0
1.475664963E1,5.449717255E0,2.246678009E0,7.489675140E0
1.477675062E1,5.413342896E0,2.249522095E0,7.462581482E0
1.479685163E1,5.438340912E0,2.272574158E0,7.389383698E0
1.481695262E1,5.438640289E0,2.284998322E0,7.345225525E0
1.483705463E1,5.444478149E0,2.311193848E0,7.364685059E0
1.485715563E1,5.526956635E0,2.358645172E0,7.525301056E0
1.487725663E1,5.566624146E0,2.371368713E0,7.754474487E0
1.489735763E1,5.613027649E0,2.359992371E0,7.882009277E0
1.491745862E1,5.769302673E0,2.362237701E0,7.934699707E0
1.493755963E1,5.789061584E0,2.487527161E0,7.918832703E0
1.495766162E1,5.798791351E0,2.516716461E0,7.864196320E0
1.497776263E1,5.747597809E0,2.437680817E0,7.979756012E0
1.499786363E1,5.640121307E0,2.352358246E0,8.061036987E0
1.501796463E1,5.601800995E0,2.327958984E0,8.005951538E0
1.503806563E1,5.596561890E0,2.331551514E0,7.867938538E0
1.505816663E1,5.557343445E0,2.312840424E0,7.657326508E0
1.507826863E1,5.478756866E0,2.243235168E0,7.542515259E0
1.509836962E1,5.404660950E0,2.210004272E0,7.475454712E0
1.511847063E1,5.424719238E0,2.256856842E0,7.413184204E0
1.513857162E1,5.491929474E0,2.315085754E0,7.465575256E0
1.515867263E1,5.573958893E0,2.339185638E0,7.518864441E0
1.517877362E1,5.584586792E0,2.343975677E0,7.540419617E0
1.519887563E1,5.590724030E0,2.437082062E0,7.629484406E0
1.521897663E1,5.579197998E0,2.448308716E0,7.817493439E0
1.523907763E1,5.731880493E0,2.463876343E0,7.874075775E0
1.525917863E1,5.766757965E0,2.387235718E0,7.864346008E0
1.527927962E1,5.675597534E0,2.362088013E0,7.904612274E0
1.529938163E1,5.675298157E0,2.342179413E0,7.918383636E0
1.531948262E1,5.665119324E0,2.331102448E0,7.921527100E0
1.533958363E1,5.671106873E0,2.331850891E0,7.888894958E0
1.535968463E1,5.652545471E0,2.283351746E0,7.751031647E0
1.537978563E1,5.642366638E0,2.309098206E0,7.640261993E0
1.539988663E1,5.539380798E0,2.327060852E0,7.532336426E0
1.541998862E1,5.442831573E0,2.305805054E0,7.537874908E0
1.544008963E1,5.442532196E0,2.324516144E0,7.567962341E0
1.546019062E1,5.522765350E0,2.386337585E0,7.558831329E0
1.548029163E1,5.569019165E0,2.404599609E0,7.591912537E0
1.550039262E1,5.595065002E0,2.404000854E0,7.595654755E0
1.552049363E1,5.581443329E0,2.381547546E0,7.673193512E0
1.554059563E1,5.630092163E0,2.419568481E0,7.745343475E0
1.556069663E1,5.654341736E0,2.417323151E0,7.843389587E0
1.558079763E1,5.688919830E0,2.364483032E0,7.900420990E0
1.560089863E1,5.696853333E0,2.293680267E0,7.900870056E0
1.562099963E1,5.681585083E0,2.377655640E0,7.791447601E0
1.564110108E1,5.677842865E0,2.429747314E0,7.686964874E0
1.566120308E1,5.649551697E0,2.385589142E0,7.792645111E0
1.568130408E1,5.653742981E0,2.339035950E0,7.843688965E0
1.570140508E1,5.628744965E0,2.268682251E0,7.714806976E0
1.572150608E1,5.572911072E0,2.262694702E0,7.554789734E0
1.574160708E1,5.497467957E0,2.290836182E0,7.606432343E0
1.576170808E1,5.532345428E0,2.358495483E0,7.622149658E0
1.578181008E1,5.519322510E0,2.323917389E0,7.605983276E0
1.580191108E1,5.503904572E0,2.300116882E0,7.573500824E0
1.582201208E1,5.488935699E0,2.358495483E0,7.590715027E0
1.584211308E1,5.567821655E0,2.390079803E0,7.669750671E0
1.586221408E1,5.626499634E0,2.387535095E0,7.731422424E0
1.588231508E1,5.620961151E0,2.425855408E0,7.775879974E0
1.590241708E1,5.682632904E0,2.527194672E0,7.905061340E0
1.592251808E1,5.743406525E0,2.520159302E0,7.940687256E0
1.594261908E1,5.746849365E0,2.394720154E0,7.781568146E0
1.596272008E1,5.685027924E0,2.349813538E0,7.729775848E0
1.598282108E1,5.670358429E0,2.350412292E0,7.795339508E0
