"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.863620177E2,-3.377211988E-1,-3.179211020E-1,1.901880950E-1
1.863821188E2,-3.866831660E-1,-9.754163027E-1,3.352555335E-1
1.864022207E2,-3.618810475E-1,-1.527026892E0,4.732359946E-1
1.864223228E2,-3.281041384E-1,-1.731891990E0,5.056325197E-1
1.864424248E2,-2.904087305E-1,-1.605741739E0,3.328025937E-1
1.864625267E2,-2.493589520E-1,-1.156835556E0,1.093188599E-1
1.864826288E2,-3.797191978E-1,-6.512733698E-1,-1.459551901E-1
1.865027308E2,-5.265047550E-1,-4.082781971E-1,-3.624883592E-1
1.865228327E2,-4.088332951E-1,-2.769088149E-1,-5.306084156E-1
1.865429348E2,-1.173896864E-1,-1.517661363E-1,-5.497898459E-1
1.865630358E2,1.090664566E-1,-3.256788105E-2,-5.208833814E-1
1.865831377E2,-3.444529176E-1,3.171273470E-1,-5.553452969E-1
1.866032398E2,-1.016423106E0,6.868975163E-1,-7.082159519E-1
1.866233418E2,-1.192756176E0,6.076784134E-1,-8.668538332E-1
1.866434437E2,-1.069784403E0,1.217386499E-1,-9.940447211E-1
1.866635458E2,-9.256561995E-1,-3.114068806E-1,-1.096343994E0
1.866836478E2,-9.275276065E-1,-3.280709386E-1,-1.145503640E0
1.867037497E2,-9.820845127E-1,-3.086623549E-1,-1.151396632E0
1.867238518E2,-8.827108741E-1,-6.237262487E-1,-1.118629456E0
1.867439527E2,-6.851413250E-1,-6.417357326E-1,-1.013748050E0
1.867640548E2,-3.051317297E-2,4.290392101E-1,-8.122489452E-1
1.867841568E2,-3.953662235E-3,-8.596046567E-1,-7.120828032E-1
1.868042587E2,-9.737713933E-1,-2.342503548E0,-3.142454028E-1
1.868243608E2,-8.761511445E-1,-2.451070786E0,1.731761247E-1
1.868444628E2,-2.256556302E-1,-1.261722565E0,3.870008886E-1
1.868645647E2,8.795747906E-2,5.476779863E-2,2.490392625E-1
1.868846668E2,6.118262559E-2,1.667439342E-1,2.375195920E-1
1.869047678E2,-2.520517409E-1,-7.149249315E-1,2.393942177E-1
1.869248697E2,-6.397398114E-1,-1.241921067E0,2.415387183E-1
1.869449718E2,-6.652132869E-1,-1.335009336E0,1.528141946E-1
1.869650738E2,-5.917218924E-1,-1.328570366E0,-5.309679732E-2
1.869851757E2,-6.338580251E-1,-1.484058022E0,-1.010605469E-1
1.870052778E2,-6.488111019E-1,-1.685039163E0,-1.205199119E-2
1.870253798E2,-5.030004978E-1,-1.544313192E0,4.012725130E-2
1.870454825E2,-2.842991352E-1,-1.288316727E0,-1.045029983E-1
1.870655845E2,5.302350968E-2,-1.134176612E0,-2.925905883E-1
1.870856855E2,3.847766519E-1,-9.071853161E-1,-3.134443462E-1
1.871057875E2,5.819466114E-1,-5.268866420E-1,-2.344934195E-1
1.871258895E2,6.923273206E-1,-2.441237271E-1,-1.272702217E-1
1.871459915E2,7.193093896E-1,-4.927036166E-1,7.064399775E-3
1.871660935E2,6.767156720E-1,-9.587311745E-1,4.297814518E-2
1.871861955E2,5.977753401E-1,-1.198137760E0,-5.879642069E-2
1.872062975E2,5.339540839E-1,-5.938174129E-1,-2.257638872E-1
1.872263995E2,8.074145317E-1,5.929378271E-1,-5.449533463E-1
1.872465015E2,4.550108686E-2,1.222304106E0,-1.268071771E0
1.872666025E2,-1.236423492E0,-6.653082371E-1,-1.781448960E0
1.872867045E2,-5.380766392E-1,-2.218171597E0,-3.320276141E-1
1.873068065E2,-3.933841288E-1,-2.116067648E0,7.088967562E-1
1.873269085E2,-1.312742382E-1,-1.412024021E0,7.970262170E-1
1.873470105E2,1.055344224E0,-1.189275503E0,-4.632992297E-2
1.873671125E2,1.873117208E0,-7.185949087E-1,-5.286119580E-1
1.873872145E2,1.321760416E0,-3.481651545E-1,-2.030283809E-1
1.874073165E2,6.390103102E-1,-8.254829645E-1,2.411429584E-1
1.874274185E2,2.292740047E-1,-1.374886751E0,4.277467430E-1
1.874475195E2,2.907504737E-1,-1.096261740E0,5.328848362E-1
1.874676215E2,6.259301901E-1,-6.051608324E-1,4.447710514E-1
1.874877235E2,7.111113071E-1,-5.835072398E-1,2.741194665E-1
1.875078255E2,4.928920865E-1,-9.268087149E-1,1.099835411E-1
1.875279275E2,2.820955813E-1,-9.470996261E-1,-7.138626650E-3
1.875480295E2,1.362084150E-1,-6.895361543E-1,-3.455134481E-2
1.875681315E2,5.540585145E-2,-4.723337889E-1,-2.168951333E-1
1.875882335E2,9.352599829E-2,-4.920644462E-1,-3.733074665E-1
1.876083355E2,1.894584745E-1,-4.426729977E-1,-3.087667227E-1
1.876284365E2,1.558318734E-1,-3.209131956E-1,-1.944006383E-1
1.876485385E2,1.324531995E-2,-5.724695325E-1,-1.389075071E-1
1.876686405E2,-7.144120336E-2,-9.598160386E-1,-4.273589328E-2
1.876887425E2,-1.061582044E-1,-1.121182323E0,3.994581848E-2
1.877088445E2,-1.606495529E-1,-1.122343898E0,1.249340177E-1
1.877289465E2,-1.821057349E-1,-9.651291370E-1,1.928357929E-1
1.877490485E2,-1.641371995E-1,-8.325461149E-1,2.149227411E-1
1.877691505E2,-1.460819691E-1,-7.705352902E-1,2.005066276E-1
1.877892525E2,-8.007521927E-2,-6.186932921E-1,1.114150882E-1
1.878093535E2,-3.231392428E-2,-4.295010567E-1,-1.755296625E-2
1.878294555E2,-3.082153387E-2,-3.589578271E-1,-9.637478739E-2
1.878495575E2,-3.266756888E-3,-5.394386053E-1,-1.465481706E-2
1.878696595E2,-7.488470990E-3,-8.514256477E-1,1.232715324E-1
1.878897615E2,-1.171552613E-1,-1.173028946E0,2.302757055E-1
1.879098635E2,-1.725123674E-1,-1.314611197E0,2.585159242E-1
1.879299655E2,-1.257550567E-1,-1.308941364E0,2.110278159E-1
1.879500675E2,-1.115360707E-1,-1.361623526E0,2.069426030E-1
1.879701695E2,-1.604582071E-1,-1.562690735E0,2.778875530E-1
1.879902705E2,-1.901563108E-1,-1.722579002E0,3.354170918E-1
1.880103725E2,-1.384362727E-1,-1.730248809E0,3.353246152E-1
1.880304740E2,-7.399414480E-2,-1.703213215E0,3.162479699E-1
1.880505760E2,-2.630969137E-2,-1.714046240E0,3.258737326E-1
1.880706780E2,-2.862648666E-2,-1.826027393E0,3.598149419E-1
1.880907800E2,-4.895773903E-2,-1.997805357E0,4.185784459E-1
1.881108820E2,-3.393910825E-2,-2.126940727E0,4.652929604E-1
1.881309840E2,4.103754088E-2,-2.213884592E0,5.000541806E-1
1.881510860E2,1.231033951E-1,-2.273720026E0,5.610594153E-1
1.881711870E2,1.747105271E-1,-2.272417545E0,6.360659003E-1
1.881912890E2,2.297915071E-1,-2.161395311E0,6.920980811E-1
1.882113910E2,3.183569610E-1,-2.002472162E0,7.034524083E-1
1.882314930E2,4.113604426E-1,-1.919600964E0,7.288177609E-1
1.882515950E2,4.504105449E-1,-1.903951049E0,8.111398220E-1
1.882716970E2,5.103588700E-1,-1.772068143E0,8.683246970E-1
1.882917990E2,5.961475372E-1,-1.560678244E0,9.816299677E-1
1.883119010E2,6.434385180E-1,-1.463568211E0,1.167045474E0
1.883320030E2,6.460584402E-1,-1.442112565E0,1.360276937E0
1.883521040E2,5.248146653E-1,-1.500763535E0,1.481756687E0
1.883722060E2,3.578052856E-4,-1.713697910E0,1.315669775E0
1.883923080E2,-8.257598281E-1,-1.932551503E0,8.235616088E-1
1.884124100E2,-1.165118217E0,-1.721203923E0,6.309041381E-1
1.884325120E2,-1.030068755E0,-1.189136505E0,5.377693176E-1
1.884526140E2,-1.389941692E0,-2.437674999E-1,2.727213204E-1
1.884727160E2,-2.849764109E0,8.578914404E-1,-2.943493724E-1
1.884928180E2,-3.870935440E0,1.023250222E0,-1.173755407E0
1.885129200E2,-3.573560238E0,-1.926072240E-1,-1.739807725E0
1.885330210E2,-2.481798649E0,-9.235172868E-1,-2.030078650E0
1.885531230E2,-5.641497970E-1,-3.097237349E-1,-2.192865133E0
1.885732250E2,1.338376477E-2,-1.339635491E0,-2.708874464E0
1.885933270E2,-1.631932497E0,-1.646026134E0,-3.662910938E0
1.886134290E2,-2.439229965E0,3.368110955E-1,-3.897674084E0
1.886335310E2,-2.183592469E-1,1.864253640E0,-3.105791807E0
1.886536330E2,1.587752104E0,-8.013235331E-1,-3.401549339E0
1.886737350E2,1.678312421E0,1.026628539E-1,-3.482537031E0
1.886938360E2,2.517003298E0,-1.023993611E0,-2.547174454E0
1.887139380E2,2.262055635E0,-2.837752342E0,-1.690991521E0
1.887340400E2,1.296124339E0,-4.023491383E0,-1.089721799E0
1.887541420E2,3.451887965E-1,-3.850266457E0,-6.991036534E-1
1.887742440E2,2.052211314E-1,-3.017733097E0,-4.832062721E-1
1.887943460E2,3.444788456E-1,-2.353363514E0,-3.382213414E-1
1.888144480E2,1.713903397E-1,-2.330269814E0,-3.549028635E-1
1.888345500E2,-1.218103617E-1,-3.336268425E0,-5.856194496E-1
1.888546520E2,-2.163000554E-1,-4.802927494E0,-6.598204374E-1
1.888747540E2,-2.412470989E-2,-6.136608601E0,-4.073432088E-1
1.888948550E2,3.664861321E-1,-7.245034218E0,-1.674750745E-1
1.889149570E2,6.412547827E-1,-8.698101044E0,1.063705422E-2
1.889350590E2,1.675342470E-1,-1.107678986E1,2.981273532E-1
1.889551610E2,-8.885557055E-1,-1.174408722E1,1.109101534E0
1.889752630E2,-1.970251560E0,-4.867594719E0,1.327197671E0
1.889953650E2,-1.605784178E0,1.560641527E0,1.317930222E0
1.890154670E2,9.561134130E-2,4.493842602E0,1.211685777E0
1.890355694E2,1.325102687E0,5.500378609E0,1.060834408E0
1.890556704E2,1.891029477E0,3.715717316E0,2.636627257E-1
1.890757724E2,6.089134812E-1,1.083129048E0,-1.643273115E0
1.890958744E2,1.110139370E0,1.067169905E0,-1.725793332E-1
1.891159764E2,3.486014128E0,-1.059481382E0,1.483466625E0
1.891360784E2,1.368152022E0,-1.205322742E0,4.835793674E-1
1.891561804E2,5.511471033E-1,-7.815416455E-1,-1.678266525E-1
1.891762824E2,1.135930181E0,-2.294183671E-1,-3.323225379E-1
1.891963844E2,1.852357745E0,-1.602202207E-1,-1.684656888E-1
1.892164864E2,2.412396431E0,-3.387123942E-1,7.278922945E-2
1.892365884E2,3.534437418E0,3.192590177E-2,3.680092990E-1
1.892566894E2,3.507991552E0,7.311142087E-1,4.936915338E-1
1.892767914E2,1.535898685E0,1.028555036E0,5.530533791E-1
1.892968934E2,1.524017155E-1,5.942876339E-1,3.955007195E-1
1.893169954E2,1.979410201E-1,1.482333541E-1,1.705751717E-1
1.893370974E2,7.949042320E-1,5.222860258E-3,8.081030846E-2
1.893571994E2,1.266718507E0,5.502284318E-2,1.495772004E-1
1.893773014E2,1.467554331E0,2.032988705E-2,2.268432677E-1
1.893974034E2,1.355816126E0,-1.474098116E-1,1.692584902E-1
1.894175054E2,1.068251967E0,-3.831478059E-1,6.198774092E-3
1.894376064E2,9.972271323E-1,-3.886690736E-1,-3.057409227E-1
1.894577084E2,2.175436735E0,1.595110297E0,-1.035274982E0
1.894778104E2,6.869000793E-1,1.964318871E0,-1.018803358E0
1.894979124E2,-3.416093826E0,-7.443131804E-1,-1.183223352E-1
1.895180144E2,-4.834116459E0,-6.795808673E-1,-2.141754329E-1
1.895381164E2,-5.386782169E0,-2.961722851E0,-1.233425379E0
1.895582184E2,-4.780960083E0,-6.641862869E0,-2.423646927E0
1.895783204E2,-4.080174446E0,-6.616850853E0,-3.178574085E0
1.895984224E2,-4.306244373E0,-1.983633637E0,-2.170952082E0
1.896185234E2,-3.775264740E0,3.508776665E0,-9.449387193E-1
1.896386254E2,-1.596724033E0,4.147169590E0,-1.593266129E0
1.896587274E2,2.385470271E-1,1.669809222E0,-2.440810442E0
1.896788294E2,1.566732883E0,-1.708121061E0,-2.225341320E0
1.896989314E2,2.285502672E0,-4.349827290E0,-1.766263247E0
1.897190334E2,2.570603371E0,-5.050530910E0,-1.167155266E0
1.897391354E2,2.767712831E0,-4.207967281E0,-4.717122316E-1
1.897592374E2,3.075038671E0,-2.758547306E0,2.988732457E-1
1.897793394E2,3.449866295E0,-1.571019769E0,1.081889629E0
1.897994414E2,3.744582653E0,-9.469162226E-1,1.989839792E0
1.898195424E2,3.509030581E0,-1.266729236E0,2.841649771E0
1.898396444E2,2.730587959E0,-2.546017170E0,3.199324846E0
1.898597464E2,1.696998119E0,-4.020576954E0,3.021740913E0
1.898798484E2,-3.268327236E0,-1.383933544E1,1.401691437E0
1.898999504E2,-4.990620136E0,-1.735436249E1,1.694135308E0
1.899200524E2,-3.742359400E0,-1.478537273E1,2.426949263E0
1.899401544E2,-1.735904813E0,-9.603590965E0,2.876341820E0
1.899602564E2,-2.367043644E-1,-2.514977455E0,2.858218193E0
1.899803584E2,2.103003263E0,8.000997543E0,7.028529644E-1
1.900004594E2,6.042798758E-1,8.714214325E0,-1.939560533E0
1.900205614E2,2.932785034E0,3.788755894E0,-3.107220650E0
1.900406630E2,3.840545177E0,-1.113788486E0,-2.949354410E0
1.900607650E2,2.733590603E0,-4.223658562E0,-2.340932131E0
1.900808670E2,1.631609440E0,-5.270163536E0,-1.216993570E0
1.901009690E2,1.405019403E0,-4.774239063E0,1.294972897E-1
1.901210710E2,1.862564802E0,-3.469700098E0,1.045246720E0
1.901411730E2,1.992485762E0,-2.725046396E0,1.199524164E0
1.901612750E2,1.665702105E0,-2.480786562E0,1.021496534E0
1.901813760E2,1.225432515E0,-1.737640142E0,8.252860308E-1
1.902014780E2,8.088595271E-1,-7.365645170E-1,3.985410929E-1
1.902215800E2,2.885292470E-1,-6.553257257E-2,1.294816583E-1
1.902416820E2,-3.066471219E-1,-1.248963848E-1,4.391501844E-1
1.902617840E2,-7.981897593E-1,-8.221881390E-1,8.400453329E-1
1.902818860E2,-1.421329975E0,-1.383050919E0,1.091510296E0
1.903019880E2,-3.762998581E0,-1.357595205E0,1.127005577E0
1.903220900E2,-4.900057316E0,6.248910427E-1,5.629560351E-1
1.903421920E2,-2.142212152E0,1.649211049E0,5.065860748E-1
1.903622930E2,-5.361300707E-1,5.180141926E0,2.976376414E-1
1.903823950E2,1.311478257E0,5.722815037E0,5.578316450E-1
1.904024970E2,3.105119705E0,2.414422750E0,1.881676197E0
1.904225990E2,3.519383669E0,-4.885353565E0,2.303465843E0
1.904427010E2,2.641221046E0,-1.446116638E1,1.653632522E0
1.904628030E2,1.200848579E0,-1.304748917E1,2.348312140E0
1.904829050E2,1.779063702E0,1.116153836E0,2.500331879E0
1.905030070E2,7.224847674E-1,4.100970268E0,1.687417507E0
1.905231090E2,2.113836445E-2,2.125729084E0,1.040109396E0
1.905432110E2,8.993327618E-2,-2.809713222E-2,1.046926975E0
1.905633120E2,6.149526238E-1,-1.899147868E0,7.377224565E-1
1.905834140E2,6.344765425E-1,-1.809572339E0,-1.338932365E-1
1.906035160E2,-2.927504778E-1,-1.408009291E0,-5.933709145E-1
1.906236180E2,-1.561320424E0,-1.519504547E0,-1.530469298E0
1.906437200E2,-2.992445707E0,-1.361415148E0,-2.132059813E0
1.906638220E2,-3.092383862E0,7.310109735E-1,-1.663029075E0
1.906839240E2,-1.726928592E0,2.833091259E0,-1.548566222E0
1.907040260E2,-8.954632878E-1,4.149154663E0,-1.558340788E0
1.907241280E2,-3.132897615E-1,4.776441097E0,-1.440382600E0
1.907442290E2,3.900884092E-1,4.408111095E0,-1.069537640E0
1.907643310E2,1.158131719E0,2.362681389E0,-4.463127851E-1
1.907844330E2,1.638139009E0,-3.989561200E-1,1.328282356E-1
1.908045350E2,1.607779980E0,-3.027039766E0,3.883204162E-1
1.908246370E2,1.113163471E0,-4.592397213E0,1.814046502E-1
1.908447390E2,2.526249588E-1,-4.610935211E0,-3.881730139E-1
1.908648410E2,-5.230249763E-1,-3.908323288E0,-8.909178972E-1
1.908849430E2,-9.427558184E-1,-3.087004423E0,-1.143530846E0
1.909050450E2,-1.025979280E0,-2.318985224E0,-1.095698357E0
1.909251460E2,-1.015394688E0,-2.069910288E0,-8.089186549E-1
1.909452480E2,-1.156783223E0,-2.840499878E0,-4.545146525E-1
1.909653500E2,-1.822932839E0,-5.644444942E0,-1.149825528E-1
1.909854520E2,-1.898448825E0,-7.486546993E0,2.957946360E-1
1.910055540E2,-8.401660919E-1,-6.640932083E0,6.015599370E-1
1.910256560E2,9.565630555E-1,-4.320808411E0,8.156276345E-1
1.910457581E2,2.185813427E0,1.496497244E-1,7.619206905E-1
1.910658601E2,2.044616222E0,5.260962963E0,6.220842004E-1
1.910859621E2,1.811034322E0,5.762866497E0,-5.299843550E-1
1.911060641E2,3.285623312E0,2.612642288E0,-1.935817719E0
1.911261651E2,4.585222244E0,1.091408506E-1,-1.478952765E0
1.911462671E2,4.213694334E-1,4.481651783E0,-6.508494020E-1
1.911663691E2,-7.044722080E0,1.598423958E0,-1.578787446E0
1.911864711E2,-4.572994232E0,-3.739619017E0,-2.957883120E0
1.912065731E2,-2.818991661E0,-7.375486374E0,-2.833592415E0
1.912266751E2,-3.108247757E0,-7.528077602E0,-1.576581597E0
1.912467771E2,-3.266048908E0,-5.001784801E0,-1.783445179E-1
1.912668791E2,-2.509240150E0,-1.551229954E0,5.694932491E-2
1.912869811E2,-1.334722519E0,-5.302788615E-1,-7.920964956E-1
1.913070831E2,-3.764425814E-1,-1.007320642E0,-1.312676907E0
1.913271841E2,4.412203133E-1,-2.123944998E0,-1.543179154E0
1.913472861E2,1.038235664E0,-3.252513647E0,-1.444109559E0
1.913673881E2,1.442304254E0,-3.990063190E0,-1.073429823E0
1.913874901E2,1.589651823E0,-4.045311451E0,-5.911809802E-1
1.914075921E2,1.705060959E0,-3.816037416E0,-1.406918466E-1
1.914276941E2,1.849726677E0,-3.621855736E0,3.628305495E-1
1.914477961E2,1.743824959E0,-3.888905764E0,7.844231725E-1
1.914678981E2,1.296661496E0,-5.091721058E0,9.733376503E-1
1.914880001E2,8.029628396E-1,-5.840158463E0,8.867539763E-1
1.915081011E2,6.416062713E-1,-5.993728161E0,2.988651693E-1
1.915282031E2,1.810625911E0,-4.484629631E0,-5.641122460E-1
1.915483051E2,3.637331724E0,-7.039740086E-1,-1.452984691E0
1.915684071E2,1.700672150E0,1.013039351E0,-1.036743164E0
1.915885091E2,-1.190896630E0,2.118537188E0,-7.761125565E-1
1.916086111E2,-2.905586720E0,2.236509562E0,-8.825780153E-1
1.916287131E2,-2.902598619E0,8.151519299E-1,-6.488485336E-1
1.916488151E2,-1.484540462E0,-1.270822287E0,-7.246211916E-2
1.916689171E2,4.920662940E-1,-2.718926907E0,2.977217138E-1
1.916890191E2,1.882649660E0,-3.777876854E0,7.188300788E-2
1.917091201E2,2.555708170E0,-4.938858986E0,6.024632230E-2
1.917292221E2,3.045771599E0,-5.722647667E0,1.623599648E0
1.917493241E2,3.400726080E0,-7.201143742E0,2.811693907E0
1.917694261E2,3.610817432E0,-7.186741829E0,2.781725168E0
1.917895281E2,3.823664665E0,-5.212054729E0,2.687649727E0
1.918096301E2,3.379666805E0,-3.578450441E0,2.688798189E0
1.918297321E2,2.782087564E0,-3.670258284E0,2.074450254E0
1.918498341E2,2.449250937E0,-3.747438908E0,1.013104796E0
1.918699361E2,1.943050742E0,-3.831686020E0,-1.074325442E0
1.918900381E2,3.128860295E-1,-3.357860327E0,-2.296859741E0
1.919101391E2,-2.189169645E0,-3.522122622E0,-2.545855045E0
1.919302411E2,-1.701789856E0,-4.416290283E0,-2.511167049E0
1.919503431E2,-2.018534392E-1,-2.446490526E0,-1.941071749E0
1.919704451E2,9.755153656E-1,-1.266148686E0,-1.102485418E0
1.919905471E2,5.958449841E-1,-1.075580955E0,-4.732535779E-1
1.920106491E2,-6.884806156E-1,5.432060361E-1,-1.861640811E-1
1.920307511E2,-1.244646430E0,1.610191703E0,-3.898776174E-1
1.920508532E2,-5.445689559E-1,4.543224275E-1,-1.719902307E-1
1.920709552E2,3.901529014E-1,-1.570403337E0,2.198155224E-1
1.920910562E2,6.976218224E-1,-2.586370707E0,2.528350949E-1
1.921111582E2,8.965772390E-1,-3.011074066E0,8.370281756E-2
1.921312602E2,1.254298091E0,-3.216417313E0,2.133321464E-1
1.921513622E2,1.626865983E0,-3.223089933E0,5.492092967E-1
1.921714642E2,1.832134485E0,-2.899105072E0,7.244680524E-1
1.921915662E2,1.721233010E0,-2.138253689E0,6.869519353E-1
1.922116682E2,1.213829875E0,-1.589514136E0,7.753769159E-1
1.922317702E2,2.473694384E-1,-1.397641897E0,8.708751202E-1
1.922518722E2,-4.537531361E-2,-8.643473983E-1,9.547380805E-1
1.922719742E2,-2.277524173E-1,4.421948195E-1,7.460232377E-1
1.922920752E2,-3.170537353E-1,1.794372678E0,3.784428239E-1
1.923121772E2,-2.002163231E-1,3.026479483E0,3.644681275E-1
1.923322792E2,-1.906482726E-1,3.168076754E0,3.683886826E-1
1.923523812E2,-5.644548535E-1,2.144619942E0,4.800907969E-1
1.923724832E2,-7.751451731E-1,4.400736690E-1,6.887742281E-1
1.923925852E2,-8.217041492E-1,-1.110885501E0,1.244629741E0
1.924126872E2,-7.199778557E-1,-2.516795158E0,1.550646424E0
1.924327892E2,2.539215982E-1,-5.621792316E0,1.991860032E0
1.924528912E2,-1.324379146E-1,-3.771901608E0,2.786075354E0
1.924729932E2,-5.990014076E-1,5.184299350E-1,1.559501410E0
1.924930942E2,1.948187649E-1,3.607660532E0,-4.553888738E-1
1.925131962E2,6.977103949E-1,3.400434494E0,-1.035594106E0
1.925332982E2,9.232833982E-2,1.206759691E0,-6.988592148E-1
1.925534002E2,-1.179738268E-1,-2.230187654E0,4.268044233E-1
1.925735022E2,-2.690617442E-1,-3.441275835E0,1.656887412E0
1.925936042E2,-2.188983560E-1,-2.810863733E0,2.314330816E0
1.926137062E2,-1.179791451E0,-7.496784925E-1,1.699958682E0
1.926338082E2,-3.116971731E0,1.786711812E0,-5.191917419E-1
1.926539102E2,-3.188463926E0,1.954555035E0,-8.999278545E-1
1.926740122E2,-3.466968298E0,-2.195934057E-1,-3.471375406E-1
1.926941132E2,-2.746202707E0,-1.481566191E0,1.402669549E-1
1.927142152E2,-1.769099712E0,-1.269367218E0,-1.363171935E-1
1.927343172E2,-5.388359427E-1,-1.005892038E0,-7.518060803E-1
1.927544192E2,6.714870930E-1,-5.966237187E-1,-1.557288885E0
1.927745212E2,1.485461116E0,-1.235105004E-2,-2.158318043E0
1.927946232E2,1.261160374E0,2.373207211E-1,-2.369104862E0
1.928147252E2,1.511008888E-1,-4.486631751E-1,-2.319210291E0
1.928348272E2,-1.155884027E0,-1.643749833E0,-2.675919294E0
1.928549292E2,-1.974868298E0,-3.034621716E0,-3.138402224E0
1.928750312E2,-2.571517706E0,-2.710276604E0,-3.419278860E0
1.928951322E2,-2.812362432E0,-1.718669891E0,-3.493594646E0
1.929152342E2,-2.221573114E0,-8.226119876E-1,-2.910469532E0
1.929353362E2,-8.270518780E-1,8.334681392E-1,-2.176681042E0
1.929554382E2,4.692312181E-1,2.116067171E0,-1.284690857E0
1.929755402E2,4.143450260E-1,3.533597946E0,6.609213352E-2
1.929956422E2,1.225637078E0,6.393794060E0,3.348009884E-1
1.930157442E2,1.876385808E0,7.897396564E0,5.159787461E-2
1.930358462E2,1.934736848E0,7.522752285E0,-7.675234675E-1
1.930559482E2,1.971423984E0,6.909040451E0,-1.318613648E0
1.930760492E2,1.445652127E0,5.447709084E0,-1.812574148E0
1.930961512E2,7.075693607E-1,3.097519398E0,-2.120830536E0
1.931162532E2,-6.831501424E-2,1.638147593E0,-2.110080242E0
1.931363552E2,-3.911189139E-1,9.506760836E-1,-2.036854506E0
1.931564572E2,-4.067763388E-1,1.440998018E-1,-2.136611223E0
1.931765592E2,-3.552745581E-1,-5.770915151E-1,-2.019761086E0
1.931966612E2,-1.625476927E-1,-1.142808914E0,-2.122131109E0
1.932167632E2,-4.883412644E-2,-1.061677337E0,-2.685682535E0
1.932368652E2,2.542783916E-1,-4.542946815E-1,-3.222000122E0
1.932569672E2,8.742559552E-1,1.086261392E0,-3.649803877E0
1.932770692E2,1.522000194E0,2.288947821E0,-3.862482071E0
1.932971702E2,1.864878178E0,2.603633404E0,-3.788393497E0
1.933172722E2,1.768562198E0,2.317463636E0,-3.539826393E0
1.933373742E2,1.562199950E0,2.309452295E0,-3.218996286E0
1.933574762E2,1.526569128E0,2.981637955E0,-2.752454281E0
1.933775782E2,1.541664600E0,3.640991211E0,-2.037675858E0
1.933976802E2,1.533706665E0,3.589119434E0,-1.359875321E0
1.934177822E2,1.633755922E0,3.289846182E0,-9.671894908E-1
1.934378842E2,1.812111378E0,2.834320068E0,-7.557728291E-1
1.934579862E2,1.804580212E0,2.279757500E0,-3.962469399E-1
1.934780882E2,1.684751511E0,1.500210643E0,6.941108406E-2
1.934981892E2,1.597751141E0,1.327019572E0,2.762497067E-1
1.935182912E2,1.436178446E0,1.314718723E0,2.690305710E-1
1.935383932E2,1.126042604E0,1.079197168E0,-2.604075074E-1
1.935584952E2,6.172985435E-1,1.066411614E0,-3.494496346E-1
1.935785972E2,5.586243272E-1,1.247839689E0,-1.725423187E-1
1.935986992E2,7.405721545E-1,8.898465037E-1,1.561192274E-1
1.936188012E2,1.023413539E0,2.058164328E-1,5.461624861E-1
1.936389032E2,1.292746186E0,-4.384733438E-1,6.847606301E-1
1.936590052E2,1.309473991E0,-7.790971398E-1,6.200831532E-1
1.936791072E2,1.278531432E0,-8.802620173E-1,4.673249424E-1
1.936992082E2,1.134777188E0,-4.802220762E-1,3.981802464E-1
1.937193102E2,8.617264032E-1,5.139929056E-1,3.123341799E-1
1.937394122E2,6.207104325E-1,1.215107918E0,1.398249567E-1
1.937595142E2,6.082128286E-1,1.286893606E0,-1.629384421E-2
1.937796162E2,3.587799370E-1,1.310004592E0,7.183238119E-2
1.937997182E2,-3.163392246E-1,1.596231818E0,1.148093585E-2
1.938198202E2,-7.163625360E-1,1.922633529E0,-1.508850455E-1
1.938399222E2,-5.950627327E-1,2.026203156E0,-1.098527983E-1
1.938600242E2,-2.758103311E-1,1.643471837E0,-2.082533538E-1
1.938801262E2,8.994206041E-2,7.294257283E-1,-3.626799285E-1
1.939002282E2,2.454186976E-1,-1.244616285E-1,-6.834298372E-1
1.939203292E2,2.232226431E-1,-6.837507486E-1,-1.130944490E0
1.939404312E2,1.205209792E-1,-4.314804077E-1,-1.192122936E0
1.939605332E2,-1.915877908E-1,4.679868817E-1,-8.766844273E-1
1.939806352E2,-4.293872416E-1,1.752151370E0,-1.036819577E0
1.940007372E2,-4.058904052E-1,3.187841415E0,-1.300693870E0
1.940208392E2,-5.464463830E-1,2.489768744E0,-1.101030350E0
1.940409407E2,-2.542018294E-1,3.995938599E-1,-1.987826973E-1
1.940610428E2,4.061909318E-1,1.885239594E-2,1.761512756E-1
1.940811448E2,5.989310741E-1,-7.451964617E-1,3.014934957E-1
1.941012467E2,6.058086157E-1,-9.748160243E-1,3.924590051E-1
1.941213478E2,2.967120409E-1,1.002375484E-1,4.260573983E-1
1.941414497E2,-2.839499712E-2,6.580504775E-1,5.228273869E-1
1.941615518E2,-1.533330083E-1,4.025107250E-2,7.880061865E-1
1.941816538E2,-1.476269364E-1,-5.120790601E-1,8.991947770E-1
1.942017557E2,-2.715040743E-1,-5.635805726E-1,1.205407143E0
1.942218578E2,-5.703883171E-1,-4.502210915E-1,1.532166719E0
1.942419598E2,-7.626308203E-1,-3.280398548E-1,1.852928042E0
1.942620617E2,-7.565951943E-1,-1.963544190E-1,2.302822351E0
1.942821638E2,-5.650333762E-1,9.555982798E-2,2.855887175E0
1.943022658E2,-2.582821548E-1,4.307107031E-1,3.311764479E0
1.943223667E2,2.054941207E-1,-9.254696965E-2,3.363660336E0
